adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.4736842105263158,0.5789473684210527,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,83,Two teenagers have been charged in connection with an incident in west Belfast in which a car collided with two police vehicles.,EdinburghNLP/xsum,0.2815648913383484,1183.921478688717,16149.509761482477,1914.5822674036026,0.0,1184.2908076941967,0.08071213960647583,unavailable,batch,3.51708984375,1184.2908076941967,short,True,True, Two teenagers have been charged over an attack on police during a car theft in east,4332.35693359375,kivi_4bit_residual64,0.05263157894736836,0.9473684210526316,xsum_000004,8721.14453125,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,26880,64,16,1.0,0.6571428571428573,0.6571428571428573,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,995,Labour leadership hopefuls Liz Kendall and Yvette Cooper have said their supporters should back anyone other than Jeremy Corbyn in the contest.,EdinburghNLP/xsum,0.372275710105896,1643.9139060676098,16149.509761482477,1914.5822674036026,0.0,1644.3796269595623,0.08678063750267029,unavailable,batch,19.40380859375,1644.3796269595623,long,True,True, Labour leadership contenders Harriet Harman and Andy Burnham have urged supporters of Jeremy,4865.41455078125,kivi_4bit_residual64,0.0,1.0,xsum_000009,8721.14453125,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,48384,64,16,1.0,0.6,0.8,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1742,"David Cameron is facing Labour calls to apologise for calling refugees at a camp in Calais ""a bunch of migrants"" at Prime Minister's Questions.",EdinburghNLP/xsum,0.4776567220687866,1994.9578009545803,16149.509761482477,1914.5822674036026,0.0,1995.5289959907532,0.08771568536758423,unavailable,batch,31.775146484375,1995.5289959907532,xl,True,True, Prime Minister David Cameron has faced criticism over his description of migrants in Calais as,5301.8662109375,kivi_4bit_residual64,0.00512820512820511,0.9948717948717949,xsum_000071,8721.14453125,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,35840,64,16,1.0,0.8461538461538461,0.8461538461538461,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1269,"extension of the NetVLAD, adds Ghost clusters along with the NetVLAD clusters",zai-org/LongBench,0.41470304131507874,1753.9246417582035,16149.509761482477,1914.5822674036026,0.0,1754.428368061781,0.08311867713928223,unavailable,batch,23.2216796875,1754.428368061781,long,True,True, The GhostVLAD approach is a pooling strategy inspired by the work on face recognition,5025.6259765625,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000001,8721.14453125,calibration,qa_long_context,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,5376,64,16,1.0,0.6875,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,234,Middlesex batsman Adam Voges will be out until August after suffering a torn calf muscle in his right leg.,EdinburghNLP/xsum,0.26342645287513733,1211.2919017672539,16149.509761482477,1914.5822674036026,0.0,1211.647406220436,0.08624047040939331,unavailable,batch,6.530029296875,1211.647406220436,medium,True,True, Middlesex have ruled out Australia batsman Adam Voges returning before the end of,4420.705078125,kivi_4bit_residual64,0.0,1.0,xsum_000001,8721.14453125,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.5862068965517241,0.6551724137931034,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,75,A pedestrian has been struck by a taxi in Dundee after it mounted the pavement.,EdinburghNLP/xsum,0.24439021944999695,1159.1359823942184,16149.509761482477,1914.5822674036026,0.0,1159.46439281106,0.07846206426620483,unavailable,batch,3.22998046875,1159.46439281106,short,True,True, A 21-year-old man has been seriously injured after being hit by a,4327.64111328125,kivi_4bit_residual64,0.0,1.0,xsum_000005,8721.14453125,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,17920,64,16,1.0,0.8461538461538461,0.8974358974358975,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,662,"Head teachers say they are axing GCSE and A-level subjects, increasing class sizes and cutting support services as they struggle with school funding.",EdinburghNLP/xsum,0.32676011323928833,1462.6768194139004,16149.509761482477,1914.5822674036026,0.0,1463.0903825163841,0.08012354373931885,unavailable,batch,13.468505859375,1463.0903825163841,long,True,True," School leaders are warning that cuts to their budgets are leading to a ""bare bones",4670.7421875,kivi_4bit_residual64,0.0,1.0,xsum_000010,8721.14453125,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,50176,64,16,1.0,0.5999999999999999,0.6666666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1822,Liverpool and Manchester United played out a goalless and uneventful stalemate on a disappointing night at Anfield.,EdinburghNLP/xsum,0.477328896522522,2079.9865163862705,16149.509761482477,1914.5822674036026,0.0,2080.631013959646,0.1596882939338684,unavailable,batch,33.443115234375,2080.631013959646,xl,True,True, Liverpool drew 0-0 with Manchester United at Anfield in a tightly contested,5348.693359375,kivi_4bit_residual64,0.0,1.0,xsum_000087,8721.14453125,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,30464,64,16,1.0,0.7857142857142857,0.7857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1135,"the attention model, MDREA, also outperforms the best existing research results (WAP 0.690 to 0.688)",zai-org/LongBench,0.4760473966598511,5478.013526648283,16023.163322359324,2020.4757153987885,0.0,5478.614527732134,0.11801719665527344,unavailable,batch,22.02197265625,5478.614527732134,long,True,True, Their model outperforms previous state-of-the-art methods by 68.,4947.28271484375,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000002,8699.1171875,calibration,qa_long_context,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,8960,64,16,1.0,0.21212121212121227,0.2727272727272728,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,332,The Duchess of Cambridge will feature on the cover of British Vogue to mark the magazine's centenary.,EdinburghNLP/xsum,0.302974134683609,1275.8355177938938,16023.163322359324,2020.4757153987885,0.0,1276.23026445508,0.08495524525642395,unavailable,batch,7.640869140625,1276.23026445508,medium,True,True, The Duchess of Cambridge is to feature on the cover of British Vogue's 1,4477.83740234375,kivi_4bit_residual64,0.06060606060606055,0.9393939393939394,xsum_000002,8699.1171875,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,unquantized_short_request,32,0,False,0,0,0,64,16,1.0,0.7209302325581395,0.7674418604651163,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,44,"As the UK considers greater devolution in the aftermath of Scotland's independence referendum, should a troubled Northern Ireland Assembly push for more powers over its own affairs?",EdinburghNLP/xsum,0.25233253836631775,855.4664365947247,16023.163322359324,2020.4757153987885,0.0,855.8076396584511,0.08183345198631287,unavailable,batch,3.2265625,855.8076396584511,short,True,True, The BBC's Chris Buckler reports on the latest developments in the case of a,4309.57958984375,kivi_4bit_residual64,0.0,1.0,xsum_000011,8699.1171875,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,64,16,1.0,0.7777777777777778,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,581,A vegan cafe in Tbilisi has appealed for public solidarity after being invaded by ultra-nationalists wielding grilled meat and sausages.,EdinburghNLP/xsum,0.3602467477321625,1454.3360471725464,16023.163322359324,2020.4757153987885,0.0,1454.8010379076004,0.0975877046585083,unavailable,batch,11.7646484375,1454.8010379076004,long,True,True, A cafe in Georgia which supports gay rights says it was attacked by neo-Naz,4623.328125,kivi_4bit_residual64,0.06349206349206349,0.9365079365079365,xsum_000017,8699.1171875,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,55552,64,16,1.0,0.9354838709677419,0.9354838709677419,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1987,"Will a £300,000-a-week salary change a hot prospect's attitude to the game?",EdinburghNLP/xsum,0.5762986838817596,2518.8623890280724,16023.163322359324,2020.4757153987885,0.0,2519.5571407675743,0.10967254638671875,unavailable,batch,35.75537109375,2519.5571407675743,xl,True,True," As clubs spend record sums on players, they are increasingly turning to experts to help",5445.00244140625,kivi_4bit_residual64,0.0,1.0,xsum_000107,8699.1171875,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1229,using tweets that one has replied or quoted to as contextual information,zai-org/LongBench,0.4177279770374298,1929.0762059390545,16023.163322359324,2020.4757153987885,0.0,1929.6048022806644,0.10311231017112732,unavailable,batch,22.9892578125,1929.6048022806644,long,True,True, The paper explores the impact of various features and context on the performance of different models,5002.060546875,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000003,8699.1171875,calibration,qa_long_context,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,10752,64,16,1.0,0.7037037037037037,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,379,Google has hired the creator of one of the web's most notorious forums - 4chan.,EdinburghNLP/xsum,0.37501752376556396,1461.0620997846127,16023.163322359324,2020.4757153987885,0.0,1461.5329913794994,0.0882558524608612,unavailable,batch,8.12451171875,1461.5329913794994,medium,True,True," The man who created 4chan, the notorious internet forum, is to join",4505.52490234375,kivi_4bit_residual64,0.05363984674329492,0.9463601532567051,xsum_000003,8699.1171875,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,3584,64,16,1.0,0.7333333333333334,0.7999999999999999,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,118,"A man tried to abduct a boy outside a primary school in Milton Keynes, the school said.",EdinburghNLP/xsum,0.23714452981948853,1367.1889752149582,16023.163322359324,2020.4757153987885,0.0,1367.5318509340286,0.09933114051818848,unavailable,batch,3.570068359375,1367.5318509340286,short,True,True, A man in his 30s with blonde hair and a scratch on his,4352.970703125,kivi_4bit_residual64,0.0,1.0,xsum_000013,8699.1171875,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,12544,64,16,1.0,0.7058823529411765,0.7058823529411765,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,487,Barnsley striker Tom Bradshaw says every footballer can learn from the examples set by Wales stars Gareth Bale and Aaron Ramsey.,EdinburghNLP/xsum,0.3136098384857178,1536.5959592163563,16023.163322359324,2020.4757153987885,0.0,1537.0057858526707,0.09028613567352295,unavailable,batch,10.79736328125,1537.0057858526707,long,True,True, Barnsley striker Sam Bradshaw says he has learned a lot from watching comp,4568.55029296875,kivi_4bit_residual64,0.0,1.0,xsum_000019,8699.1171875,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,55552,64,16,1.0,0.6744186046511629,0.7674418604651163,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,2029,Football's crisis-hit world governing body Fifa will meet in Zurich on Friday and elect a new leader to try to take the damaged organisation forward into a new era.,EdinburghNLP/xsum,0.6284117698669434,2541.445456445217,16023.163322359324,2020.4757153987885,0.0,2542.183045297861,0.10169297456741333,unavailable,batch,37.2626953125,2542.183045297861,xl,True,True, The 209 member nations of world football's governing body Fifa are,5469.73828125,kivi_4bit_residual64,0.0,1.0,xsum_000110,8699.1171875,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,0.8285714285714285,0.8857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1226,"FoxNews, CNN, ESPN, New York Times, Time magazine, Huffington Post Weird News, The Guardian, Cartoon Network, Cooking Light, Home Cooking Adventure, Justin Bieber, Nickelodeon, Spongebob, Disney",zai-org/LongBench,0.5508959293365479,5599.082298576832,16175.264529883862,2501.8890872597694,0.0,5599.86974298954,0.22649765014648438,unavailable,batch,22.881591796875,5599.86974298954,long,True,True," The study examined the following Facebook pages:

- FoxNews
- CNN
-",5001.1171875,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000004,8677.76171875,calibration,qa_long_context,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,10752,64,16,1.0,0.4358974358974359,0.5384615384615385,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,376,Barcelona football club chief Sandro Rosell has resigned following a Spanish court's decision to look into last year's signing of Brazil star Neymar.,EdinburghNLP/xsum,0.34263357520103455,1329.609539359808,16175.264529883862,2501.8890872597694,0.0,1330.043662339449,0.08443370461463928,unavailable,batch,8.016845703125,1330.043662339449,medium,True,True, Barcelona's president Sandro Rosell has resigned following the club's controversial signing of,4503.75732421875,kivi_4bit_residual64,0.0,1.0,xsum_000006,8677.76171875,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.8333333333333333,0.8333333333333333,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,109,Sri Lanka seamer Shaminda Eranga was reported for a suspect bowling action in the second-Test defeat by England at Chester-le-Street.,EdinburghNLP/xsum,0.2887360751628876,1182.38265812397,16175.264529883862,2501.8890872597694,0.0,1182.7617697417736,0.0837668776512146,unavailable,batch,4.4501953125,1182.7617697417736,short,True,True, Sri Lanka pace bowler Nuwan Eranga has been suspended from international cricket after,4347.66796875,kivi_4bit_residual64,0.0,1.0,xsum_000029,8677.76171875,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,14336,64,16,1.0,0.8857142857142857,0.9428571428571428,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,549,Aspens are one of our most beautiful native trees and there's a huge demand for seeds to grow new ones for planting.,EdinburghNLP/xsum,0.3383122384548187,1408.0111272633076,16175.264529883862,2501.8890872597694,0.0,1408.4407649934292,0.08496642112731934,unavailable,batch,11.8193359375,1408.4407649934292,long,True,True," The aspen tree, a native species in Scotland, typically reproduces through suck",4604.775390625,kivi_4bit_residual64,0.0,1.0,xsum_000027,8677.76171875,calibration,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1241,Yes,zai-org/LongBench,0.42999908328056335,1774.1160541772842,16175.264529883862,2501.8890872597694,0.0,1774.6375016868114,0.08552148938179016,unavailable,batch,23.419921875,1774.6375016868114,long,True,True, The provided context does not explicitly mention whether the hashtag and SemEval datasets contain only,5009.25390625,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000005,8677.76171875,calibration,qa_long_context,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,35840,64,16,1.0,0.8958333333333334,0.9166666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1320,"Vanilla ST baseline, encoder pre-training, in which the ST encoder is initialized from an ASR model, decoder pre-training, in which the ST decoder is initialized from an MT model, encoder-decoder pre-training, where both the encoder and decoder are pre-trained, many-to-many multi-task model where the encoders and decoders are derived from pre-trained ASR and MT models, Triangle+pre-train: BIBREF18 DBLP:conf/naacl/AnastasopoulosC18 proposed a triangle multi-task strategy for speech translation",zai-org/LongBench,0.448029488325119,1760.326374322176,16175.264529883862,2501.8890872597694,0.0,1760.8734108507633,0.09287893772125244,unavailable,batch,25.052001953125,1760.8734108507633,long,True,True, The baselines refer to previous methods or models that the authors compare their proposed T,5055.66455078125,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000100,8677.76171875,eval,qa_long_context,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,3584,64,16,1.0,0.7419354838709677,0.8064516129032258,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,121,Everton winger Gerard Deulofeu has joined Italian side AC Milan on loan until the end of the season.,EdinburghNLP/xsum,0.2791360020637512,1173.8404892385006,16175.264529883862,2501.8890872597694,0.0,1174.2067970335484,0.08075684309005737,unavailable,batch,3.677734375,1174.2067970335484,short,True,True, Everton midfielder Enric Gallego has signed a season-long loan deal with Serie,4354.73828125,kivi_4bit_residual64,0.0,1.0,xsum_000150,8677.76171875,eval,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,64,16,1.0,0.7837837837837838,0.8378378378378378,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,616,"McCormick, the American food flavourings business, has said it may increase its $700m (£494m) bid for the UK's Premier Foods.",EdinburghNLP/xsum,0.31496956944465637,1419.3459153175354,16175.264529883862,2501.8890872597694,0.0,1419.7491221129894,0.0823289155960083,unavailable,batch,13.020751953125,1419.7491221129894,long,True,True, Shares in food company Premier Foods have soared after it emerged that US spice giant McCorm,4643.94189453125,kivi_4bit_residual64,0.0,1.0,xsum_000151,8677.76171875,eval,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,8960,64,16,1.0,0.736842105263158,0.8421052631578947,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,362,"The policing of a major incident at a nightclub in which two students were killed in a crush was ""appropriate"", the police watchdog has said.",EdinburghNLP/xsum,0.3448761999607086,1305.8593086898327,16175.264529883862,2501.8890872597694,0.0,1306.2889762222767,0.07876008749008179,unavailable,batch,8.717529296875,1306.2889762222767,medium,True,True, Two university students who died after a night out in Northampton in 20,4495.509765625,kivi_4bit_residual64,0.0,1.0,xsum_000152,8677.76171875,eval,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,32256,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1157,Unanswerable,zai-org/LongBench,0.5089007318019867,1821.147732436657,16175.264529883862,2501.8890872597694,0.0,1821.7543102800846,0.09086355566978455,unavailable,batch,21.6083984375,1821.7543102800846,long,True,True," The paper focuses on English language texts, as evidenced by the context of propaganda detection",4959.94921875,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000101,8677.76171875,eval,qa_long_context,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.7948717948717949,0.7948717948717949,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,84,"A community worker has said scrambler motorcycles are a problem in west Belfast, as a woman remains in a critical condition after a collision.",EdinburghNLP/xsum,0.3740862011909485,4899.312824010849,16198.0519592762,1940.0190114974976,0.0,4899.890705943108,0.1956261694431305,unavailable,batch,3.552978515625,4899.890705943108,short,True,True, Police investigating a fatal crash involving scrambler motorcycles in Northern Ireland have made two arrests,4332.94384765625,kivi_4bit_residual64,0.0,1.0,xsum_000157,8660.40625,eval,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,64,16,1.0,0.9393939393939394,0.9393939393939394,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,582,A crowdfunded handset designed to help people disconnect from their smartphones is due to ship at the end of November after a series of setbacks.,EdinburghNLP/xsum,0.37401169538497925,1435.187939554453,16198.0519592762,1940.0190114974976,0.0,1435.6557689607143,0.08654221892356873,unavailable,batch,11.800537109375,1435.6557689607143,long,True,True," A US company that raised $415,000 (Â£",4624.3095703125,kivi_4bit_residual64,0.044657097288676284,0.9553429027113237,xsum_000153,8660.40625,eval,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,64,16,1.0,0.5757575757575757,0.5757575757575757,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,138,A care worker at an NHS psychiatric unit has been charged with raping a young female patient.,EdinburghNLP/xsum,0.2663619816303253,1190.387301146984,16198.0519592762,1940.0190114974976,0.0,1190.7431222498417,0.08348003029823303,unavailable,batch,4.287841796875,1190.7431222498417,medium,True,True, A nurse has been charged with attempted murder after a patient allegedly tried to stab him,4364.453125,kivi_4bit_residual64,0.0,1.0,xsum_000154,8660.40625,eval,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1241,"linear SVM, bidirectional Long Short-Term-Memory (BiLSTM), Convolutional Neural Network (CNN)",zai-org/LongBench,0.44291093945503235,1811.5635626018047,16198.0519592762,1940.0190114974976,0.0,1812.1021129190922,0.08967146277427673,unavailable,batch,23.419921875,1812.1021129190922,long,True,True, The paper does not specify the models used in the experiment. It only describes the,5009.25390625,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000102,8660.40625,eval,qa_long_context,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.6923076923076923,0.7692307692307692,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,81,London Irish have parted company with assistant coach Richard Whiffin following Premiership relegation.,EdinburghNLP/xsum,0.2615340054035187,1152.1533019840717,16198.0519592762,1940.0190114974976,0.0,1152.502380311489,0.08154287934303284,unavailable,batch,3.4453125,1152.502380311489,short,True,True, Former England international Matt Whiffin has left London Irish after 13 years with,4331.1796875,kivi_4bit_residual64,0.0,1.0,xsum_000167,8660.40625,eval,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,12544,64,16,1.0,0.641025641025641,0.6923076923076923,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,456,A nine-year-old boy with muscular dystrophy has met with First Minister Nicola Sturgeon after he wrote to her campaigning for a new treatment.,EdinburghNLP/xsum,0.3352910280227661,1357.8233532607555,16198.0519592762,1940.0190114974976,0.0,1358.2473993301392,0.08248165249824524,unavailable,batch,9.684814453125,1358.2473993301392,long,True,True, The mother of a 14-year-old boy with a rare genetic disorder has,4550.28759765625,kivi_4bit_residual64,0.0,1.0,xsum_000158,8660.40625,eval,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,10752,64,16,1.0,0.5294117647058824,0.5882352941176471,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,427,Nigel Farage missed an appearance on BBC Question Time after getting caught in a traffic jam on the A1.,EdinburghNLP/xsum,0.3160610795021057,1346.210852265358,16198.0519592762,1940.0190114974976,0.0,1346.613485366106,0.0795610249042511,unavailable,batch,9.84716796875,1346.613485366106,medium,True,True, UKIP leader Nigel Farage has missed a live TV debate after getting stuck in traffic,4533.50244140625,kivi_4bit_residual64,0.0,1.0,xsum_000155,8660.40625,eval,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1207,No,zai-org/LongBench,0.4287548363208771,1770.724967122078,16198.0519592762,1940.0190114974976,0.0,1771.2478637695312,0.08857622742652893,unavailable,batch,22.19970703125,1771.2478637695312,long,True,True, The provided context does not explicitly mention whether the answered questions measure for the usefulness of,4989.40087890625,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000103,8660.40625,eval,qa_long_context,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.6111111111111112,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,85,A 15-year-old boy has been charged with attempted murder after two pupils were stabbed at a school in Dulwich.,EdinburghNLP/xsum,0.24833902716636658,1150.7634818553925,16198.0519592762,1940.0190114974976,0.0,1151.0989852249622,0.08127093315124512,unavailable,batch,3.5888671875,1151.0989852249622,short,True,True," Two teenagers have been stabbed at a school in south London, one of them seriously",4334.2275390625,kivi_4bit_residual64,0.009523809523809601,0.9904761904761904,xsum_000174,8660.40625,eval,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,17920,64,16,1.0,0.7142857142857143,0.8285714285714285,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,671,Campaigners to leave the European Union have been badgering the government about the reliability of the official immigration statistics.,EdinburghNLP/xsum,0.3252364695072174,1469.3504124879837,16198.0519592762,1940.0190114974976,0.0,1469.765730202198,0.08409842848777771,unavailable,batch,13.79150390625,1469.765730202198,long,True,True, Nigel Farage thinks the official figures for EU migration to the UK are wrong because the,4676.04150390625,kivi_4bit_residual64,0.0,1.0,xsum_000160,8660.40625,eval,summary,
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,12544,64,16,1.0,0.5625,0.625,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,443,Oscar winner Nicole Kidman says she still acts like she's 21 when it comes to acting roles.,EdinburghNLP/xsum,0.4590526223182678,4960.949171334505,16287.966273725033,2082.0778757333755,0.0,4961.616739630699,0.20042434334754944,unavailable,batch,9.21826171875,4961.616739630699,medium,True,True, Nicole Kidman says she is still trying to act as if she is 2,4542.92724609375,kivi_4bit_residual64,0.0,1.0,xsum_000156,8688.55859375,eval,summary,
