adapter,error,session_id,turn_index,latency_ms,measured,ok,output_text,peak_memory_mib,kv_cache_memory_mib,kv_incremental_mib,kv_cumulative_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,resident_kv_mib_before,resident_kv_mib_after,restore_ms,recompute_ms,evicted_kv_mib,budget_hit,ttft_ms,length_bucket,split,task,extra_backend,extra_bits,extra_builtin_request_fallback,extra_dry_run,extra_env,extra_error_type,extra_failure_stage,extra_family,extra_h2o_recent_size,extra_h2o_selected_size,extra_h2o_kept_tokens,extra_h2o_cache_budget,extra_h2o_prompt_tokens,extra_kivi_bits,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_quantization_triggered,extra_kivi_residual_length,extra_metric_loss_em,extra_metric_loss_f1,extra_metric_loss_rouge_l,extra_model,extra_arrival_index,extra_history_turns,extra_prompt_text,extra_effective_prompt_chars,extra_primary_metric,extra_runtime_cuda_visible_devices,extra_runtime_device_strategy,extra_runtime_visible_device_count,extra_stage_startup_ms,extra_stage_model_load_ms,extra_stage_tokenize_ms,extra_stage_transfer_ms,extra_stage_generate_ms,extra_stage_decode_ms,extra_stage_prefill_ms,extra_stage_first_token_ms,extra_stage_total_ms,extra_original_request_id,extra_profile_note,extra_reference,extra_repeat_index,extra_request_source,extra_returncode,extra_note,extra_source,extra_strategy,extra_ttft_semantics,extra_unsupported,extra_worker_cuda_visible_devices,extra_worker_device_strategy,extra_worker_mode,extra_vllm_cache_hits,extra_vllm_cache_misses,extra_vllm_cached_blocks,extra_vllm_evictions,extra_vllm_policy_time_ms,extra_vllm_eviction_decision_time_ms
full,,qa-session-006__pressure_r1_c2,1,669.3948283791542,True,True, The! shipment!! was!!!!!!!!!!,15237.0751953125,5.25,2.078125,5.25,full_gpu,0.0,1.0,qa-session-006-turn1__pressure_r1_c2,7763.37890625,3.171875,5.25,0.0,0.0,0.0,False,65.19536674022675,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,39,"[""User: Context: Team Cinder can ship exactly 24 crates on August 18. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 24 crates on August 18 to relay-5.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",343,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.5505941808223724,0.1018717885017395,668.4878133237362,0.0,64.44304436445236,65.19536674022675,669.3948283791542,,full/exact qwen2 runtime,August 18; the destination relay-5 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-006__pressure_r1_c1,2,694.0203048288822,True,True," No,! The!! shipment!! must!! remain!!!",15319.994140625,7.984375,2.734375,7.984375,full_gpu,0.0,1.0,qa-session-006-turn2__pressure_r1_c1,7763.37890625,5.25,7.984375,0.0,0.0,0.0,False,91.85408428311348,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,40,"[""User: Context: Team Cinder can ship exactly 24 crates on August 18. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 24 crates on August 18 to relay-5."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 18; the destination relay-5 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",595,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.7593519985675812,0.10635703802108765,692.8851455450058,0.0,90.84977582097054,91.85408428311348,694.0203048288822,,full/exact qwen2 runtime,Yes. Split 24 crates into two equal batches while keeping August 18 and destination relay-5 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-006__pressure_r1_c2,2,686.4802204072475,True,True," No,! The!! shipment!! must!! remain!!!",15327.978515625,7.984375,2.734375,7.984375,full_gpu,0.0,1.0,qa-session-006-turn2__pressure_r1_c2,7763.37890625,5.25,7.984375,0.0,0.0,0.0,False,88.19770067930222,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,41,"[""User: Context: Team Cinder can ship exactly 24 crates on August 18. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 24 crates on August 18 to relay-5."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 18; the destination relay-5 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",595,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.7387883961200714,0.1070946455001831,685.3440068662167,0.0,87.24908903241158,88.19770067930222,686.4802204072475,,full/exact qwen2 runtime,Yes. Split 24 crates into two equal batches while keeping August 18 and destination relay-5 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-007__pressure_r1_c1,0,666.2432737648487,True,True,![](https://d1ynq5sw1vviaj.cloudfront,15199.58447265625,3.171875,3.171875,3.171875,full_gpu,0.0,1.0,qa-session-007-turn0__pressure_r1_c1,7763.37890625,0.0,3.171875,0.0,0.0,0.0,False,55.96545338630676,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,42,[],"Context: Team Delta can ship exactly 25 crates on August 12. The destination must remain depot-2. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",191,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.4185773432254791,0.09981170296669006,665.454812347889,0.0,55.313363671302795,55.96545338630676,666.2432737648487,,full/exact qwen2 runtime,Team Delta ships 25 crates on August 12 to depot-2.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-007__pressure_r1_c2,0,660.4626290500164,True,True,![](https://d1ynq5sw1vviaj.cloudfront,15202.75634765625,3.171875,3.171875,3.171875,full_gpu,0.0,1.0,qa-session-007-turn0__pressure_r1_c2,7763.37890625,0.0,3.171875,0.0,0.0,0.0,False,56.10563978552818,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,43,[],"Context: Team Delta can ship exactly 25 crates on August 12. The destination must remain depot-2. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",191,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.4068128764629364,0.0972449779510498,659.6542149782181,0.0,55.49836903810501,56.10563978552818,660.4626290500164,,full/exact qwen2 runtime,Team Delta ships 25 crates on August 12 to depot-2.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-007__pressure_r1_c1,1,680.4884001612663,True,True, The! shipment!! date!!! of!!!!!!,15264.6376953125,5.25,2.078125,5.25,full_gpu,0.0,1.0,qa-session-007-turn1__pressure_r1_c1,7763.37890625,3.171875,5.25,0.0,0.0,0.0,False,64.30796533823013,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,44,"[""User: Context: Team Delta can ship exactly 25 crates on August 12. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 25 crates on August 12 to depot-2.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",341,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.6689578294754028,0.11264905333518982,679.4310361146927,0.0,63.384007662534714,64.30796533823013,680.4884001612663,,full/exact qwen2 runtime,August 12; the destination depot-2 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-007__pressure_r1_c2,1,663.2728390395641,True,True, The! shipment!! date!!! of!!!!!!,15269.8876953125,5.25,2.078125,5.25,full_gpu,0.0,1.0,qa-session-007-turn1__pressure_r1_c2,7763.37890625,3.171875,5.25,0.0,0.0,0.0,False,64.532570540905,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,45,"[""User: Context: Team Delta can ship exactly 25 crates on August 12. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 25 crates on August 12 to depot-2.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",341,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.5248002707958221,0.09945407509803772,662.3821817338467,0.0,63.7538805603981,64.532570540905,663.2728390395641,,full/exact qwen2 runtime,August 12; the destination depot-2 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-007__pressure_r1_c1,2,691.6548907756805,True,True," No,! The!!! shipment!! must! be!!!",15352.806640625,7.984375,2.734375,7.984375,full_gpu,0.0,1.0,qa-session-007-turn2__pressure_r1_c1,7763.37890625,5.25,7.984375,0.0,0.0,0.0,False,88.70513364672661,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,46,"[""User: Context: Team Delta can ship exactly 25 crates on August 12. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 25 crates on August 12 to depot-2."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 12; the destination depot-2 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",593,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.7196292281150818,0.10849535465240479,690.5614770948887,0.0,87.7654105424881,88.70513364672661,691.6548907756805,,full/exact qwen2 runtime,Yes. Split 25 crates into two equal batches while keeping August 12 and destination depot-2 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-007__pressure_r1_c2,2,691.4280615746975,True,True," No,! The!!! shipment!! must! be!!!",15360.791015625,7.984375,2.734375,7.984375,full_gpu,0.0,1.0,qa-session-007-turn2__pressure_r1_c2,7763.37890625,5.25,7.984375,0.0,0.0,0.0,False,90.3109572827816,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,47,"[""User: Context: Team Delta can ship exactly 25 crates on August 12. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 25 crates on August 12 to depot-2."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 12; the destination depot-2 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",593,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.7193684577941895,0.11352077126502991,690.2803853154182,0.0,89.35267105698586,90.3109572827816,691.4280615746975,,full/exact qwen2 runtime,Yes. Split 25 crates into two equal batches while keeping August 12 and destination depot-2 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-008__pressure_r1_c1,0,649.2609120905399,True,True,![](https://d1ynq5sw1v5nyr.cloud,15100.05322265625,3.171875,3.171875,3.171875,full_gpu,0.0,1.0,qa-session-008-turn0__pressure_r1_c1,7763.37890625,0.0,3.171875,0.0,0.0,0.0,False,56.71202018857002,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,48,[],"Context: Team Atlas can ship exactly 26 crates on August 13. The destination must remain warehouse-7. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",195,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.5214698612689972,0.11712685227394104,648.3299359679222,0.0,55.94082549214363,56.71202018857002,649.2609120905399,,full/exact qwen2 runtime,Team Atlas ships 26 crates on August 13 to warehouse-7.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-008__pressure_r1_c2,0,656.6162221133709,True,True,![](https://d1ynq5sw1v5nyr.cloud,15103.22509765625,3.171875,3.171875,3.171875,full_gpu,0.0,1.0,qa-session-008-turn0__pressure_r1_c2,7763.37890625,0.0,3.171875,0.0,0.0,0.0,False,56.98627978563309,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,49,[],"Context: Team Atlas can ship exactly 26 crates on August 13. The destination must remain warehouse-7. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",195,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.42047351598739624,0.09595230221748352,655.7835303246975,0.0,56.2051385641098,56.98627978563309,656.6162221133709,,full/exact qwen2 runtime,Team Atlas ships 26 crates on August 13 to warehouse-7.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-008__pressure_r1_c1,1,661.7843694984913,True,True, The! shipment!! was!!!!!!!!!!,15165.1064453125,5.25,2.078125,5.25,full_gpu,0.0,1.0,qa-session-008-turn1__pressure_r1_c1,7763.37890625,3.171875,5.25,0.0,0.0,0.0,False,65.62675163149834,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,50,"[""User: Context: Team Atlas can ship exactly 26 crates on August 13. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 26 crates on August 13 to warehouse-7.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",349,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.6855838000774384,0.10450556874275208,660.7134826481342,0.0,64.72760811448097,65.62675163149834,661.7843694984913,,full/exact qwen2 runtime,August 13; the destination warehouse-7 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-008__pressure_r1_c2,1,676.6937114298344,True,True, The! shipment!! was!!!!!!!!!!,15170.3564453125,5.25,2.078125,5.25,full_gpu,0.0,1.0,qa-session-008-turn1__pressure_r1_c2,7763.37890625,3.171875,5.25,0.0,0.0,0.0,False,65.69497287273407,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,51,"[""User: Context: Team Atlas can ship exactly 26 crates on August 13. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 26 crates on August 13 to warehouse-7.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",349,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.5633793771266937,0.10376796126365662,675.7297702133656,0.0,64.8818351328373,65.69497287273407,676.6937114298344,,full/exact qwen2 runtime,August 13; the destination warehouse-7 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-008__pressure_r1_c1,2,684.3401230871677,True,True," No,! The!!! shipment! must! be!!! in",15253.275390625,7.984375,2.734375,7.984375,full_gpu,0.0,1.0,qa-session-008-turn2__pressure_r1_c1,7763.37890625,5.25,7.984375,0.0,0.0,0.0,False,90.74722975492477,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,52,"[""User: Context: Team Atlas can ship exactly 26 crates on August 13. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 26 crates on August 13 to warehouse-7."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 13; the destination warehouse-7 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",605,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.8884258568286896,0.10390207171440125,683.0400191247463,0.0,89.62753415107727,90.74722975492477,684.3401230871677,,full/exact qwen2 runtime,Yes. Split 26 crates into two equal batches while keeping August 13 and destination warehouse-7 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-008__pressure_r1_c2,2,680.34902587533,True,True," No,! The!!! shipment! must! be!!! in",15261.259765625,7.984375,2.734375,7.984375,full_gpu,0.0,1.0,qa-session-008-turn2__pressure_r1_c2,7763.37890625,5.25,7.984375,0.0,0.0,0.0,False,88.14620226621628,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,53,"[""User: Context: Team Atlas can ship exactly 26 crates on August 13. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 26 crates on August 13 to warehouse-7."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 13; the destination warehouse-7 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",605,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.7408112287521362,0.10340288281440735,679.2356036603451,0.0,87.19330281019211,88.14620226621628,680.34902587533,,full/exact qwen2 runtime,Yes. Split 26 crates into two equal batches while keeping August 13 and destination warehouse-7 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-009__pressure_r1_c1,0,650.5386456847191,True,True,![](https://d1ynq5sw1vnuu5.cloud,15136.88818359375,3.28125,3.28125,3.28125,full_gpu,0.0,1.0,qa-session-009-turn0__pressure_r1_c1,7763.37890625,0.0,3.28125,0.0,0.0,0.0,False,56.78340792655945,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,54,[],"Context: Team Borealis can ship exactly 27 crates on August 14. The destination must remain checkpoint-3. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",199,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.5238950252532959,0.09677931666374207,649.6361866593361,0.0,56.02889508008957,56.78340792655945,650.5386456847191,,full/exact qwen2 runtime,Team Borealis ships 27 crates on August 14 to checkpoint-3.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-009__pressure_r1_c2,0,653.8126021623611,True,True,![](https://d1ynq5sw1vnuu5.cloud,15140.16943359375,3.28125,3.28125,3.28125,full_gpu,0.0,1.0,qa-session-009-turn0__pressure_r1_c2,7763.37890625,0.0,3.28125,0.0,0.0,0.0,False,56.665804237127304,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,55,[],"Context: Team Borealis can ship exactly 27 crates on August 14. The destination must remain checkpoint-3. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",199,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.42925775051116943,0.09519979357719421,653.0169285833836,0.0,56.035447865724564,56.665804237127304,653.8126021623611,,full/exact qwen2 runtime,Team Borealis ships 27 crates on August 14 to checkpoint-3.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-009__pressure_r1_c1,1,670.6457883119583,True,True, The! shipment!! date!!! of!!!!!!,15204.349609375,5.46875,2.1875,5.46875,full_gpu,0.0,1.0,qa-session-009-turn1__pressure_r1_c1,7763.37890625,3.28125,5.46875,0.0,0.0,0.0,False,65.80965593457222,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,56,"[""User: Context: Team Borealis can ship exactly 27 crates on August 14. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 27 crates on August 14 to checkpoint-3.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",357,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.5843639373779297,0.10167062282562256,669.7010099887848,0.0,65.010417252779,65.80965593457222,670.6457883119583,,full/exact qwen2 runtime,August 14; the destination checkpoint-3 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-009__pressure_r1_c2,1,668.9865626394749,True,True, The! shipment!! date!!! of!!!!!!,15209.818359375,5.46875,2.1875,5.46875,full_gpu,0.0,1.0,qa-session-009-turn1__pressure_r1_c2,7763.37890625,3.28125,5.46875,0.0,0.0,0.0,False,66.21866673231125,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,57,"[""User: Context: Team Borealis can ship exactly 27 crates on August 14. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 27 crates on August 14 to checkpoint-3.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",357,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.5577206611633301,0.10376423597335815,668.0685169994831,0.0,65.43093547224998,66.21866673231125,668.9865626394749,,full/exact qwen2 runtime,August 14; the destination checkpoint-3 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-009__pressure_r1_c1,2,715.9486562013626,True,True," No,! The!! shipment!! must! be!!!!",15292.93603515625,8.203125,2.734375,8.203125,full_gpu,0.0,1.0,qa-session-009-turn2__pressure_r1_c1,7763.37890625,5.46875,8.203125,0.0,0.0,0.0,False,94.06935051083565,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,58,"[""User: Context: Team Borealis can ship exactly 27 crates on August 14. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 27 crates on August 14 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 14; the destination checkpoint-3 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",614,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.8040368556976318,0.109061598777771,714.7806398570538,0.0,93.03231909871101,94.06935051083565,715.9486562013626,,full/exact qwen2 runtime,Yes. Split 27 crates into two equal batches while keeping August 14 and destination checkpoint-3 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-009__pressure_r1_c2,2,693.3180429041386,True,True," No,! The!! shipment!! must! be!!!!",15301.13916015625,8.203125,2.734375,8.203125,full_gpu,0.0,1.0,qa-session-009-turn2__pressure_r1_c2,7763.37890625,5.46875,8.203125,0.0,0.0,0.0,False,89.70525488257408,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,59,"[""User: Context: Team Borealis can ship exactly 27 crates on August 14. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 27 crates on August 14 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 14; the destination checkpoint-3 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",614,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.7488913834095001,0.10799244046211243,692.1899579465389,0.0,88.73939886689186,89.70525488257408,693.3180429041386,,full/exact qwen2 runtime,Yes. Split 27 crates into two equal batches while keeping August 14 and destination checkpoint-3 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
