adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_primary_metric,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Plans for an HS2 tunnel under the Chilterns to protect the area have been announced by campaigners opposing existing proposals for the high-speed rail link.,EdinburghNLP/xsum,0.0,219.8633849620819,783.9069478213787,16883.095361292362,217.07597002387047,47.56530374288559,2.5564469397068024,787.0230488479137,0.1160353422164917,first_token,batch,28.2734375,787.0230488479137,long,True,True, A group of councils in Buckinghamshire has proposed a tunnel for the HS2 high,4595.28271484375,full_gpu,0.0,1.0,xsum_000173,8643.84765625,eval,summary,219.8633849620819
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Assembly members have voted against UK government proposals to restrict strike ballots in the public sector.,EdinburghNLP/xsum,0.0,212.4229334294796,762.795478105545,16883.095361292362,209.9999003112316,47.56530374288559,2.208724617958069,765.6166590750217,0.1057349145412445,first_token,batch,22.9140625,765.6166590750217,medium,True,True," AMs have voted against the UK government's controversial Trade Union Bill, but the",4533.64697265625,full_gpu,0.0,1.0,xsum_000162,8643.84765625,eval,summary,212.4229334294796
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,"Since we do not have an end-to-end dataset, the generated English poem may not work well with Shakespeare style transfer",zai-org/LongBench,0.0,535.7888862490654,1068.5879215598106,16883.095361292362,529.763288795948,47.56530374288559,5.688473582267761,1074.9210231006145,0.16290321946144104,first_token,batch,66.390625,1074.9210231006145,long,True,True, The authors do not explicitly mention any limitations of their model in the provided text.,5034.30029296875,full_gpu,0.0,1.0,longbench_qasper_000107,8643.84765625,eval,qa_long_context,535.7888862490654
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Championship club London Irish have signed Oyonnax and former Harlequins lock George Robson on a one-year deal.,EdinburghNLP/xsum,0.0,71.31573930382729,632.4389055371284,16883.095361292362,70.29993832111359,47.56530374288559,0.8014515042304993,633.8091678917408,0.10100752115249634,first_token,batch,6.671875,633.8091678917408,short,True,True, London Irish have signed England international fly-half Charlie Robson on a two-year deal,4348.81591796875,full_gpu,0.0,1.0,xsum_000233,8643.84765625,eval,summary,71.31573930382729
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"Most 15-year-olds report being happy with their lives, an international study of students' well-being suggests.",EdinburghNLP/xsum,0.0,2575.989920645952,3112.767942249775,16181.09855800867,2561.643309891224,48.818763345479965,13.849880546331406,3127.443738281727,0.25122612714767456,first_token,batch,39.703125,3127.443738281727,long,True,True," Teenagers in the UK are less satisfied with their lives than the OECD average,",4723.97607421875,full_gpu,0.0,1.0,xsum_000175,8641.81640625,eval,summary,2575.989920645952
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,South Korea's Park Sung-hyun won the US Women's Open by two shots to claim her first LPGA title in her debut season.,EdinburghNLP/xsum,0.0,97.48055785894394,622.2730875015259,16181.09855800867,95.92213481664658,48.818763345479965,1.3055279850959778,624.132115393877,0.12068822979927063,first_token,batch,9.953125,624.132115393877,medium,True,True, South Korea's In Gee Park won the US Women's Open for the first time,4386.78662109375,full_gpu,0.0,1.0,xsum_000163,8641.81640625,eval,summary,97.48055785894394
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,"Affective Text, Fairy Tales, ISEAR",zai-org/LongBench,0.0,539.7560186684132,1048.376701772213,16181.09855800867,532.8778624534607,48.818763345479965,6.602637469768524,1055.6342862546444,0.1653805375099182,first_token,batch,67.8125,1055.6342862546444,long,True,True," The document does not explicitly mention which existing benchmarks were compared to. However, it",5050.08642578125,full_gpu,0.0,1.0,longbench_qasper_000108,8641.81640625,eval,qa_long_context,539.7560186684132
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"A suspicious package discovered at a vehicle dismantler's yard in Gloucester was ""not a bomb"", police have said.",EdinburghNLP/xsum,0.0,62.325477600097656,579.5864276587963,16181.09855800867,61.4689476788044,48.818763345479965,0.6825663149356842,580.7608515024185,0.08427351713180542,first_token,batch,5.03125,580.7608515024185,short,True,True," A package containing a suspected pipe bomb was found at a Bristol nightclub, but turned",4330.18310546875,full_gpu,0.0,1.0,xsum_000244,8641.81640625,eval,summary,62.325477600097656
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"The search for missing Malaysia Airlines flight MH370 has moved to a new part of the Indian Ocean due to a ""credible lead"".",EdinburghNLP/xsum,0.0,365.3192110359669,884.9931694567204,16181.09855800867,360.86152121424675,48.818763345479965,4.091028124094009,889.7165954113007,0.12762844562530518,first_token,batch,48.8359375,889.7165954113007,long,True,True, The search for missing Malaysia Airlines flight MH370 has been shifted to a,4827.70263671875,full_gpu,0.0,1.0,xsum_000176,8641.81640625,eval,summary,365.3192110359669
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Championship side Brighton have signed midfielder Steve Sidwell on a one-year deal following his release by Stoke.,EdinburghNLP/xsum,0.0,71.69574871659279,581.2299661338329,16181.09855800867,70.54440677165985,48.818763345479965,0.9672306478023529,582.7268399298191,0.09264051914215088,first_token,batch,7.7109375,582.7268399298191,medium,True,True, Brighton & Hove Albion have signed midfielder Jake Bidwell on a two-year,4360.61669921875,full_gpu,0.0,1.0,xsum_000165,8641.81640625,eval,summary,71.69574871659279
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,"Distributions of Followers, Friends and URLs are significantly different between the set of tweets containing fake news and those non containing them, but for Favourites, Mentions, Media, Retweets and Hashtags they are not significantly different",zai-org/LongBench,0.0,534.424502402544,1080.1224075257778,16181.09855800867,528.7505686283112,48.818763345479965,5.449973046779633,1086.1122235655785,0.1292191445827484,first_token,batch,66.5,1086.1122235655785,long,True,True, The distribution results showed significant differences between tweets containing fake news and those that did not,5035.48486328125,full_gpu,0.0,1.0,longbench_qasper_000109,8641.81640625,eval,qa_long_context,534.424502402544
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Work on flood protection in Powys has been stopped due to an objector to the scheme.,EdinburghNLP/xsum,0.0,63.80292400717735,601.3296991586685,16181.09855800867,63.06370347738266,48.818763345479965,0.5620084702968597,602.3860946297646,0.0882558524608612,first_token,batch,4.921875,602.3860946297646,short,True,True, A flood protection scheme in Powys has been delayed after a single objection was received,4328.94091796875,full_gpu,0.0,1.0,xsum_000250,8641.81640625,eval,summary,63.80292400717735
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"Around the world, Sri Lanka's diaspora Tamils are meeting to mark Maveerar Naal (Heroes' Day) and remember those who died during the failed insurgency.",EdinburghNLP/xsum,0.0,364.4365109503269,882.4958764016628,16181.09855800867,360.7463799417019,48.818763345479965,3.4819133579730988,886.5411840379238,0.10525807738304138,first_token,batch,43.640625,886.5411840379238,long,True,True," In Sri Lanka, the second Heroes' Day since the end of the civil war",4769.33740234375,full_gpu,0.0,1.0,xsum_000177,8641.81640625,eval,summary,364.4365109503269
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"Bosnia has formally asked the UN's top court to review its ruling which cleared Serbia of genocide in the 1990s, Bosnia's Muslim leader has said.",EdinburghNLP/xsum,0.0,215.527031570673,729.8670597374439,16181.09855800867,213.49400281906128,48.818763345479965,1.8267855048179626,732.2032935917377,0.10591372847557068,first_token,batch,24.1171875,732.2032935917377,medium,True,True, Bosnia has asked the International Court of Justice to review its 2007,4546.95458984375,full_gpu,0.0,1.0,xsum_000166,8641.81640625,eval,summary,215.527031570673
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,"1,268 randomly selected tweets in the Stanford Sentiment Analysis Dataset BIBREF36, all 12,594 unique English hashtags and their associated tweets from the same Stanford dataset",zai-org/LongBench,0.0,2809.0418465435505,3339.903563261032,16336.618930101395,2789.7154428064823,46.45129665732384,18.792062997817993,3359.5826774835587,0.283263623714447,first_token,batch,68.7421875,3359.5826774835587,long,True,True," The new dataset for hashtag segmentation includes segmentation for 12,594",5060.31982421875,full_gpu,0.0,1.0,longbench_qasper_000110,8683.84375,eval,qa_long_context,2809.0418465435505
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"Dutch investigators say the damage to Malaysia Airlines flight MH17, which crashed in eastern Ukraine on 17 July, suggests it was pierced by a large number of objects from outside the plane.",EdinburghNLP/xsum,0.0,66.03869050741196,603.6714725196362,16336.618930101395,64.90269675850868,46.45129665732384,0.9359009563922882,605.2045188844204,0.0922568142414093,first_token,batch,5.359375,605.2045188844204,short,True,True, The Dutch Safety Board has released its preliminary findings into the crash of Germanwings,4333.90966796875,full_gpu,0.0,1.0,xsum_000257,8683.84375,eval,summary,66.03869050741196
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"The Department of Justice has re-issued a fuller transcript of one of the Orlando gunman's 911 calls without redactions, after facing a wave of online backlash for omitting certain words.",EdinburghNLP/xsum,0.0,261.2787336111069,797.7182231843472,16336.618930101395,257.564265280962,46.45129665732384,3.417469561100006,801.7465323209763,0.1163780689239502,first_token,batch,30.3515625,801.7465323209763,long,True,True, The US Department of Justice has released transcripts of the calls made by gunman Omar Mate,4618.36669921875,full_gpu,0.0,1.0,xsum_000178,8683.84375,eval,summary,261.2787336111069
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,A police dog that broke its neck in two places while chasing suspected muggers is at home recovering from its ordeal.,EdinburghNLP/xsum,0.0,166.21239855885506,687.9595816135406,16336.618930101395,164.41187262535095,46.45129665732384,1.5906430780887604,690.0615133345127,0.10199099779129028,first_token,batch,15.421875,690.0615133345127,medium,True,True, A police dog who jumped over a 12ft (3.5m,4449.53271484375,full_gpu,0.0,1.0,xsum_000168,8683.84375,eval,summary,166.21239855885506
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,Unanswerable,zai-org/LongBench,0.0,544.2492589354515,1074.0864761173725,16336.618930101395,538.6315584182739,46.45129665732384,5.318392068147659,1080.1569819450378,0.13212114572525024,first_token,batch,64.203125,1080.1569819450378,long,True,True, The provided information does not specify any details about the accents present in the DeepMine,5009.62646484375,full_gpu,0.0,1.0,longbench_qasper_000111,8683.84375,eval,qa_long_context,544.2492589354515
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"Plans to give a Lake District promenade a £250,000 makeover have moved a step closer.",EdinburghNLP/xsum,0.0,66.7857863008976,613.4875640273094,16336.618930101395,65.29780849814415,46.45129665732384,1.2944824993610382,615.3764612972736,0.09146332740783691,first_token,batch,6.125,615.3764612972736,short,True,True, Plans to improve a popular lakeside area in Cumbria have been given the,4342.60498046875,full_gpu,0.0,1.0,xsum_000268,8683.84375,eval,summary,66.7857863008976
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"Net migration has stayed near record levels, standing at 335,000 in the year to June, the Office for National Statistics has said.",EdinburghNLP/xsum,0.0,417.40965098142624,961.2577743828297,16336.618930101395,412.3624861240387,46.45129665732384,4.787113517522812,966.6874967515469,0.12278929352760315,first_token,batch,53.1015625,966.6874967515469,long,True,True, The number of people coming to live in the UK has risen to a record level,4876.14990234375,full_gpu,0.0,1.0,xsum_000179,8683.84375,eval,summary,417.40965098142624
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,The Nepalese police say they are giving self-defence classes to women and children earthquake survivors who are living in temporary shelters in the capital Kathmandu.,EdinburghNLP/xsum,0.0,153.31197530031204,697.3839290440083,16336.618930101395,151.08271315693855,46.45129665732384,2.026330679655075,699.9669149518013,0.09690970182418823,first_token,batch,15.9140625,699.9669149518013,medium,True,True, The Nepalese police are teaching self-defence to women and girls in camps,4454.99951171875,full_gpu,0.0,1.0,xsum_000169,8683.84375,eval,summary,153.31197530031204
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,"Word vectors, usually in the context of others within the same class",zai-org/LongBench,0.0,505.8596208691597,1036.6698317229748,16336.618930101395,500.17165020108223,46.45129665732384,5.43077290058136,1042.683906853199,0.1357831060886383,first_token,batch,64.3125,1042.683906853199,long,True,True, A word subspace can effectively and compactly represent the context of the corresponding text,5010.80810546875,full_gpu,0.0,1.0,longbench_qasper_000112,8683.84375,eval,qa_long_context,505.8596208691597
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Nigerian defender David Faramola Oniya died on Saturday after collapsing on the pitch during a friendly between his Malaysian club T-Team and Kelantan.,EdinburghNLP/xsum,0.0,60.49825996160507,603.5314165055752,16336.618930101395,59.687014669179916,46.45129665732384,0.6141923367977142,604.6860627830029,0.09388849139213562,first_token,batch,4.7578125,604.6860627830029,short,True,True, A football player has died after collapsing during a match in Malaysia.  The player,4327.07763671875,full_gpu,0.0,1.0,xsum_000271,8683.84375,eval,summary,60.49825996160507
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Geckos are among the superheroes of the animal world.,EdinburghNLP/xsum,0.0,2931.4374700188637,3452.402740716934,16562.846139073372,2911.3985300064087,49.18862134218216,19.53975483775139,3472.768571227789,0.27658045291900635,first_token,batch,76.671875,3472.768571227789,long,True,True," Geckos are able to climb walls and ceilings with ease, thanks to millions",5145.96728515625,full_gpu,0.0,1.0,xsum_000180,8694.09765625,eval,summary,2931.4374700188637
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"More than 100 people were injured when a commuter train derailed during rush hour in New York City, officials say.",EdinburghNLP/xsum,0.0,118.64021420478821,640.9899555146694,16562.846139073372,116.61940068006516,49.18862134218216,1.8148794770240784,643.3231420814991,0.09808316826820374,first_token,batch,14.65625,643.3231420814991,medium,True,True," A train has derailed at a New York station, injuring more than ",4440.92041015625,full_gpu,0.0,1.0,xsum_000170,8694.09765625,eval,summary,118.64021420478821
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,"For Article-Entity placement, they consider two baselines: the first one using only salience-based features, and the second baseline checks if the entity appears in the title of the article. 

For Article-Section Placement, they consider two baselines: the first picks the section with the highest lexical similarity to the article, and the second one picks the most frequent section.",zai-org/LongBench,0.0,508.13349708914757,1016.1409974098206,16562.846139073372,502.042081207037,49.18862134218216,5.802735686302185,1022.6424224674702,0.16113370656967163,first_token,batch,64.75,1022.6424224674702,long,True,True, The document does not specify a particular baseline model that is used for comparison. It,5015.15087890625,full_gpu,0.0,1.0,longbench_qasper_000113,8694.09765625,eval,qa_long_context,508.13349708914757
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Reading Women defender Harriet Scott has signed a new deal with the Women's Super League One club until 2018.,EdinburghNLP/xsum,0.0,63.58156353235245,614.5558953285217,16562.846139073372,62.690261751413345,49.18862134218216,0.7198601961135864,615.778461098671,0.08386373519897461,first_token,batch,5.3046875,615.778461098671,short,True,True, Reading defender Jake Scott has signed a new three-year contract with the Championship club.,4333.28857421875,full_gpu,0.0,1.0,xsum_000278,8694.09765625,eval,summary,63.58156353235245
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"Learning to sing or play a musical instrument can help disadvantaged children improve their reading skills, US research suggests.",EdinburghNLP/xsum,0.0,243.72415617108345,788.3850745856762,16562.846139073372,240.85074663162231,49.18862134218216,2.665981650352478,791.5799580514431,0.10661780834197998,first_token,batch,28.875,791.5799580514431,long,True,True, Children who learn to play a musical instrument may be better at reading and processing sounds,4601.96630859375,full_gpu,0.0,1.0,xsum_000183,8694.09765625,eval,summary,243.72415617108345
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Royal Dutch Shell's profits surged in the first three months of the year on the back of rising oil prices.,EdinburghNLP/xsum,0.0,210.43579652905464,755.3254924714565,16562.846139073372,208.4129899740219,49.18862134218216,1.8278397619724274,757.6488964259624,0.09577348828315735,first_token,batch,22.96875,757.6488964259624,medium,True,True, Royal Dutch Shell has reported a 240% rise in first quarter profits,4533.91162109375,full_gpu,0.0,1.0,xsum_000171,8694.09765625,eval,summary,210.43579652905464
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,Yes,zai-org/LongBench,0.0,592.1670161187649,1107.6032333076,16562.846139073372,586.9131535291672,49.18862134218216,5.01067191362381,1113.1531894207,0.14621391892433167,first_token,batch,72.625,1113.1531894207,long,True,True, The SemCor3.0 dataset is specifically designed for the Word Sense Disamb,5101.89013671875,full_gpu,0.0,1.0,longbench_qasper_000114,8694.09765625,eval,qa_long_context,592.1670161187649
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,A 41-year-old man has been charged with murder following the death of a man in an Edinburgh street.,EdinburghNLP/xsum,0.0,62.654048204422,580.5307552218437,16562.846139073372,61.978623270988464,49.18862134218216,0.5005858838558197,581.4928002655506,0.08594989776611328,first_token,batch,5.140625,581.4928002655506,short,True,True, A man has been arrested on suspicion of murder after a woman died following a disturbance,4331.42529296875,full_gpu,0.0,1.0,xsum_000281,8694.09765625,eval,summary,62.654048204422
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"Young people should be forced to vote in the first election after they turn 18, a centre-left think tank has said.",EdinburghNLP/xsum,0.0,249.14990365505219,766.2917375564575,16562.846139073372,246.811605989933,49.18862134218216,2.138592302799225,768.9102701842785,0.10323897004127502,first_token,batch,31.0625,768.9102701842785,long,True,True," The UK should consider lowering the voting age to 16, a think tank",4626.26318359375,full_gpu,0.0,1.0,xsum_000187,8694.09765625,eval,summary,249.14990365505219
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Terminally-ill baby Charlie Gard must continue to receive life support until judges make a ruling on whether he should undergo a trial treatment.,EdinburghNLP/xsum,0.0,164.1421616077423,678.1909726560116,16562.846139073372,162.51026466488838,49.18862134218216,1.4447793364524841,680.1443286240101,0.09751319885253906,first_token,batch,16.84375,680.1443286240101,medium,True,True, The parents of a terminally ill baby have lost their final legal battle to take,4465.21923828125,full_gpu,0.0,1.0,xsum_000181,8694.09765625,eval,summary,164.1421616077423
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,Unanswerable,zai-org/LongBench,0.0,2897.8527151048183,3460.249438881874,16923.851285129786,2886.1469849944115,47.624070197343826,11.149443686008453,3472.345754504204,0.2734661102294922,first_token,batch,71.6953125,3472.345754504204,long,True,True, The information provided does not specify the size of the Augmented LibriSpeech dataset,5092.18505859375,full_gpu,0.0,1.0,longbench_qasper_000115,8673.6015625,eval,qa_long_context,2897.8527151048183
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,A 27-year-old man has been arrested in Armagh in connection with the stabbing of a 24-year-old man in the city.,EdinburghNLP/xsum,0.0,57.040490210056305,602.7648784220219,16923.851285129786,56.074075400829315,47.624070197343826,0.7292330265045166,604.1497848927975,0.10005757212638855,first_token,batch,3.4453125,604.1497848927975,short,True,True, A man has been injured in a street assault in Londonderry.Human,4312.39208984375,full_gpu,0.0,1.0,xsum_000290,8673.6015625,eval,summary,57.040490210056305
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"Media from Moscow to Beijing are reporting the Panama Papers leak, with some outlets omitting names of local politicians and prominent figures who figure in them.",EdinburghNLP/xsum,0.0,309.2135526239872,859.0576201677322,16923.851285129786,304.3509013950825,47.624070197343826,4.619423300027847,864.2456904053688,0.11925026774406433,first_token,batch,40.90625,864.2456904053688,long,True,True," The Panama Papers have made headlines in Russia, but not in the way you might",4738.62255859375,full_gpu,0.0,1.0,xsum_000188,8673.6015625,eval,summary,309.2135526239872
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"A US International Trade Commission judge, in a preliminary ruling, said Samsung infringed four of Apple's intellectual property patents.",EdinburghNLP/xsum,0.0,125.77075511217117,645.8233222365379,16923.851285129786,124.33042377233505,47.624070197343826,1.2525208294391632,647.5662365555763,0.09028613567352295,first_token,batch,13.3984375,647.5662365555763,medium,True,True," A US judge has ruled that Samsung has infringed on Apple's patents, but",4427.05615234375,full_gpu,0.0,1.0,xsum_000182,8673.6015625,eval,summary,125.77075511217117
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,high-quality datasets  from SemEval-2016 “Sentiment Analysis in Twitter” task,zai-org/LongBench,0.0,498.0209097266197,1038.897205144167,16923.851285129786,492.921631783247,47.624070197343826,4.871543496847153,1044.4009229540825,0.12815743684768677,first_token,batch,61.0859375,1044.4009229540825,long,True,True, The document does not provide specific information about the dataset used in the research. It,4975.85888671875,full_gpu,0.0,1.0,longbench_qasper_000116,8673.6015625,eval,qa_long_context,498.0209097266197
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Astronauts have been watching Star Wars on board the International Space Station.,EdinburghNLP/xsum,0.0,61.05278804898262,595.1041579246521,16923.851285129786,60.35918742418289,47.624070197343826,0.5180910229682922,596.215758472681,0.08670613169670105,first_token,batch,4.7578125,596.215758472681,short,True,True, Astronauts on the International Space Station (ISS) have a new way to,4327.07763671875,full_gpu,0.0,1.0,xsum_000297,8673.6015625,eval,summary,61.05278804898262
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,A US footwear company has sparked outrage among consumers and campaign groups over a range of high heeled shoes for babies.,EdinburghNLP/xsum,0.0,231.31144046783447,767.7834667265415,16923.851285129786,228.9184331893921,47.624070197343826,2.1967813372612,770.4892531037331,0.09766221046447754,first_token,batch,28.4921875,770.4892531037331,long,True,True, A US company that makes high-heeled shoes for babies has faced criticism for its,4597.71240234375,full_gpu,0.0,1.0,xsum_000189,8673.6015625,eval,summary,231.31144046783447
