adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_primary_metric,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,3584,32,16,1.0,0.7419354838709677,0.8064516129032258,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,121,Everton winger Gerard Deulofeu has joined Italian side AC Milan on loan until the end of the season.,EdinburghNLP/xsum,0.0,109.78042706847191,1135.4429200291634,15980.214409530163,109.61044207215309,2219.4752655923367,0.0,1135.7273533940315,0.07703527808189392,first_token,batch,3.076171875,1135.7273533940315,short,True,True, Everton midfielder Enric Gallego has signed a season-long loan deal with Serie,4354.30517578125,kivi_4bit_residual32,0.0,1.0,xsum_000150,8678.98828125,eval,summary,109.78042706847191
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,17024,32,16,1.0,0.7777777777777778,0.8333333333333334,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,616,"McCormick, the American food flavourings business, has said it may increase its $700m (£494m) bid for the UK's Premier Foods.",EdinburghNLP/xsum,0.0,377.8285048902035,1394.582387059927,15980.214409530163,377.6215650141239,2219.4752655923367,0.0,1394.8556147515774,0.08443742990493774,first_token,batch,11.817626953125,1394.8556147515774,long,True,True, Shares in food company Premier Foods have soared and slumped in the space of a,4643.4970703125,kivi_4bit_residual32,0.004761904761904856,0.9952380952380951,xsum_000151,8678.98828125,eval,summary,377.8285048902035
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,9856,32,16,1.0,0.736842105263158,0.8421052631578947,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,362,"The policing of a major incident at a nightclub in which two students were killed in a crush was ""appropriate"", the police watchdog has said.",EdinburghNLP/xsum,0.0,222.08581119775772,1273.1648050248623,15980.214409530163,221.91207855939865,2219.4752655923367,0.0,1273.4532989561558,0.07819011807441711,first_token,batch,7.514404296875,1273.4532989561558,medium,True,True, Two university students who died after a night out in Northampton in 20,4495.072265625,kivi_4bit_residual32,0.05263157894736836,0.9473684210526316,xsum_000152,8678.98828125,eval,summary,222.08581119775772
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,32256,32,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1157,Unanswerable,zai-org/LongBench,0.0,727.7572751045227,1750.451747328043,15980.214409530163,727.5487929582596,2219.4752655923367,0.0,1750.75101852417,0.0899583101272583,first_token,batch,21.0068359375,1750.75101852417,long,True,True," The paper focuses on English language texts, as it discusses tasks such as propaganda detection",4959.63525390625,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000101,8678.98828125,eval,qa_long_context,727.7572751045227
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,2688,32,16,1.0,0.6923076923076923,0.7435897435897436,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,84,"A community worker has said scrambler motorcycles are a problem in west Belfast, as a woman remains in a critical condition after a collision.",EdinburghNLP/xsum,0.0,3995.2743016183376,5045.6309877336025,15868.489231914282,3994.8559999465942,2421.4450158178806,0.0,5046.143427491188,0.19413232803344727,first_token,batch,2.349853515625,5046.143427491188,short,True,True, Two teenagers have been arrested after a scrambler motorcycle crashed into a lake in west,4332.6640625,kivi_4bit_residual32,0.0,1.0,xsum_000157,8671.4921875,eval,summary,3995.2743016183376
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,32,16,1.0,0.9487179487179487,0.9487179487179487,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,582,A crowdfunded handset designed to help people disconnect from their smartphones is due to ship at the end of November after a series of setbacks.,EdinburghNLP/xsum,0.0,371.35589867830276,1400.8736573159695,15868.489231914282,371.15492671728134,2421.4450158178806,0.0,1401.184342801571,0.08728355169296265,first_token,batch,11.198974609375,1401.184342801571,long,True,True," A ""light"" phone that can only make and receive calls has been delayed by",4624.01513671875,kivi_4bit_residual32,0.0,1.0,xsum_000153,8671.4921875,eval,summary,371.35589867830276
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,32,16,1.0,0.5483870967741935,0.5483870967741935,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,138,A care worker at an NHS psychiatric unit has been charged with raping a young female patient.,EdinburghNLP/xsum,0.0,141.3060687482357,1176.99321731925,15868.489231914282,141.11728966236115,2421.4450158178806,0.0,1177.269820123911,0.08532404899597168,first_token,batch,3.686279296875,1177.269820123911,medium,True,True, A 50-year-old man has been charged with attempted murder after a patient,4364.17138671875,kivi_4bit_residual32,0.0,1.0,xsum_000154,8671.4921875,eval,summary,141.3060687482357
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34944,32,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1241,"linear SVM, bidirectional Long Short-Term-Memory (BiLSTM), Convolutional Neural Network (CNN)",zai-org/LongBench,0.0,768.5277163982391,1796.9985604286194,15868.489231914282,768.3362625539303,2421.4450158178806,0.0,1797.2636669874191,0.08232146501541138,first_token,batch,22.216796875,1797.2636669874191,long,True,True, The paper does not specify the models used in the experiment. It only describes the,5008.93798828125,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000102,8671.4921875,eval,qa_long_context,768.5277163982391
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,2688,32,16,1.0,0.6923076923076923,0.7692307692307692,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,81,London Irish have parted company with assistant coach Richard Whiffin following Premiership relegation.,EdinburghNLP/xsum,0.0,104.4510118663311,1120.1531887054443,15868.489231914282,104.28932309150696,2421.4450158178806,0.0,1120.4096376895905,0.07627531886100769,first_token,batch,2.2421875,1120.4096376895905,short,True,True, Former England international Matt Whiffin has left London Irish after 12 years with,4330.89697265625,kivi_4bit_residual32,0.0,1.0,xsum_000167,8671.4921875,eval,summary,104.4510118663311
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,12544,32,16,1.0,0.6842105263157895,0.6842105263157895,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,456,A nine-year-old boy with muscular dystrophy has met with First Minister Nicola Sturgeon after he wrote to her campaigning for a new treatment.,EdinburghNLP/xsum,0.0,302.98444628715515,1335.582833737135,15868.489231914282,302.7908392250538,2421.4450158178806,0.0,1335.8619064092636,0.07805228233337402,first_token,batch,9.083251953125,1335.8619064092636,long,True,True, The mother of a 14-year-old boy with a rare muscle-wasting,4549.99658203125,kivi_4bit_residual32,0.0,1.0,xsum_000158,8671.4921875,eval,summary,302.98444628715515
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,11648,32,16,1.0,0.5294117647058824,0.5882352941176471,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,427,Nigel Farage missed an appearance on BBC Question Time after getting caught in a traffic jam on the A1.,EdinburghNLP/xsum,0.0,287.756510078907,1318.360660225153,15868.489231914282,287.57794573903084,2421.4450158178806,0.0,1318.6247646808624,0.0828467309474945,first_token,batch,8.64404296875,1318.6247646808624,medium,True,True, UKIP leader Nigel Farage has missed a live TV debate after getting stuck in traffic,4533.06005859375,kivi_4bit_residual32,0.0,1.0,xsum_000155,8671.4921875,eval,summary,287.756510078907
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34048,32,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1207,No,zai-org/LongBench,0.0,715.8802933990955,1745.9703013300896,15868.489231914282,715.685848146677,2421.4450158178806,0.0,1746.2434619665146,0.0804997980594635,first_token,batch,21.59814453125,1746.2434619665146,long,True,True, The provided context does not explicitly mention whether the answered questions measure for the usefulness of,4988.9365234375,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000103,8671.4921875,eval,qa_long_context,715.8802933990955
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,2688,32,16,1.0,0.6111111111111112,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,85,A 15-year-old boy has been charged with attempted murder after two pupils were stabbed at a school in Dulwich.,EdinburghNLP/xsum,0.0,104.81750592589378,1130.9008225798607,15868.489231914282,104.6367920935154,2421.4450158178806,0.0,1131.179004907608,0.08055195212364197,first_token,batch,2.3857421875,1131.179004907608,short,True,True," Two teenagers have been stabbed at a school in south London, one of them seriously",4333.94482421875,kivi_4bit_residual32,0.0,1.0,xsum_000174,8671.4921875,eval,summary,104.81750592589378
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,18816,32,16,1.0,0.875,0.875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,671,Campaigners to leave the European Union have been badgering the government about the reliability of the official immigration statistics.,EdinburghNLP/xsum,0.0,419.8777414858341,1477.348942309618,15868.489231914282,419.697605073452,2421.4450158178806,0.0,1477.6215367019176,0.07836148142814636,first_token,batch,12.58837890625,1477.6215367019176,long,True,True, Nigel Farage is questioning why the number of National Insurance numbers (Ninos) allocated,4675.7294921875,kivi_4bit_residual32,0.0,1.0,xsum_000160,8671.4921875,eval,summary,419.8777414858341
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,12544,32,16,1.0,0.5625,0.625,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,443,Oscar winner Nicole Kidman says she still acts like she's 21 when it comes to acting roles.,EdinburghNLP/xsum,0.0,4006.310924887657,5075.437627732754,16467.8609482944,4005.9193447232246,1956.4007185399532,0.0,5075.932290405035,0.19328296184539795,first_token,batch,8.61669921875,5075.932290405035,medium,True,True, Nicole Kidman says she is still trying to act as if she is 2,4542.48486328125,kivi_4bit_residual32,0.0,1.0,xsum_000156,8722.76953125,eval,summary,4006.310924887657
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34944,32,16,1.0,0.4117647058823529,0.4117647058823529,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1236,Pretrained word embeddings  were not used,zai-org/LongBench,0.0,715.0954343378544,1765.0762870907784,16467.8609482944,714.8889973759651,1956.4007185399532,0.0,1765.3602585196495,0.08552521467208862,first_token,batch,22.037353515625,1765.3602585196495,long,True,True," The following pretrained word embeddings were used:

1. **200-dimensional Glo",5005.873046875,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000104,8722.76953125,eval,qa_long_context,715.0954343378544
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,896,32,16,1.0,0.8620689655172414,0.8620689655172414,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,39,"The BBC has extensive live athletics coverage across TV, desktop, mobile, tablet and app.",EdinburghNLP/xsum,0.0,97.77962043881416,1129.3789111077785,16467.8609482944,97.6107269525528,1956.4007185399532,0.0,1129.6656876802444,0.07674098014831543,first_token,batch,1.93798828125,1129.6656876802444,short,True,True," This page provides the most recent match schedules, but be aware that the fixtures and",4306.302734375,kivi_4bit_residual32,0.0,1.0,xsum_000194,8722.76953125,eval,summary,97.77962043881416
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,19712,32,16,1.0,0.5789473684210527,0.631578947368421,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,715,One of the most moderate teaching unions has voted for industrial action over government plans to force all schools in England to become academies.,EdinburghNLP/xsum,0.0,424.7642531991005,1465.246070176363,16467.8609482944,424.5459549129009,1956.4007185399532,0.0,1465.539738535881,0.08798390626907349,first_token,batch,13.56591796875,1465.539738535881,long,True,True, Teachers' unions have condemned the government's plans to make all schools academies by,4701.36328125,kivi_4bit_residual32,0.06401137980085347,0.9359886201991465,xsum_000164,8722.76953125,eval,summary,424.7642531991005
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,9856,32,16,1.0,0.8181818181818181,0.9393939393939394,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,366,Pace bowler Kyle Jarvis claimed 5-69 for Lancashire as they earned a sizeable first-innings lead on a rain-shortened day against Leicestershire.,EdinburghNLP/xsum,0.0,217.94518455863,1264.777921140194,16467.8609482944,217.76790916919708,1956.4007185399532,0.0,1265.0461569428444,0.07884949445724487,first_token,batch,7.657958984375,1265.0461569428444,medium,True,True, Leicestershire's Nathan Buck took 3-64 as Lancashire,4497.4267578125,kivi_4bit_residual32,0.0,1.0,xsum_000159,8722.76953125,eval,summary,217.94518455863
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,35840,32,16,1.0,0.9459459459459459,0.9459459459459459,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1280,"average recipe-level coherence scores of 1.78-1.82, human evaluators preferred personalized model outputs to baseline 63% of the time",zai-org/LongBench,0.0,734.4825193285942,1766.8485827744007,16467.8609482944,734.2928685247898,1956.4007185399532,0.0,1767.1314887702465,0.08332356810569763,first_token,batch,23.014892578125,1767.1314887702465,long,True,True, The results on the new dataset were not explicitly detailed in the provided context. However,5031.49267578125,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000105,8722.76953125,eval,qa_long_context,734.4825193285942
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,1792,32,16,1.0,0.7222222222222222,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,63,"A man has appeared in court after cannabis with an estimated street value of £90,000 was seized in Aberdeen.",EdinburghNLP/xsum,0.0,100.7334254682064,1147.6330682635307,16467.8609482944,100.56066140532494,1956.4007185399532,0.0,1147.9074656963348,0.07454678416252136,first_token,batch,2.19775390625,1147.9074656963348,short,True,True, Police have recovered a quantity of suspected heroin and cannabis following a drugs raid in Aberdeen,4320.423828125,kivi_4bit_residual32,0.0,1.0,xsum_000207,8722.76953125,eval,summary,100.7334254682064
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,18816,32,16,1.0,0.75,0.85,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,666,"The UK should show that it ""embraces"" the Muslim and Hindu faiths by making Eid and Diwali public holidays, Conservative MP Bob Blackman has said.",EdinburghNLP/xsum,0.0,417.69978031516075,1478.4674756228924,16467.8609482944,417.51348972320557,1956.4007185399532,0.0,1478.7707403302193,0.08351355791091919,first_token,batch,12.408935546875,1478.7707403302193,long,True,True, Labour MP David Blackman has called for a debate in Parliament on introducing public holidays,4672.80029296875,kivi_4bit_residual32,0.0,1.0,xsum_000172,8722.76953125,eval,summary,417.69978031516075
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,32,16,1.0,0.75,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,132,Wasps winger Frank Halai will join French Top 14 side Pau at the end of the Premiership season.,EdinburghNLP/xsum,0.0,142.39583536982536,1190.3652511537075,16467.8609482944,142.21861585974693,1956.4007185399532,0.0,1190.692264586687,0.08132681250572205,first_token,batch,3.470947265625,1190.692264586687,medium,True,True, Wasps centre Frank Halai has signed a new two-year contract with the club,4360.6396484375,kivi_4bit_residual32,0.0,1.0,xsum_000161,8722.76953125,eval,summary,142.39583536982536
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,33152,32,16,1.0,0.8947368421052632,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1181,"irony accuracy, sentiment preservation",zai-org/LongBench,0.0,739.7398985922337,1783.1233628094196,16467.8609482944,739.533893764019,1956.4007185399532,0.0,1783.4321483969688,0.0861436128616333,first_token,batch,21.2666015625,1783.4321483969688,long,True,True," The combination of rewards for reinforcement learning in the model includes an irony reward, a",4973.76904296875,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000106,8722.76953125,eval,qa_long_context,739.7398985922337
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34048,64,16,1.0,0.5,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1203,Ground truth is not established in the paper,zai-org/LongBench,0.0,4335.292920470238,5411.102868616581,15804.69934642315,4334.8802998661995,1928.9583936333656,0.0,5411.589790135622,0.19449740648269653,first_token,batch,22.05615234375,5411.589790135622,long,True,True, The ground truth for fake news in the study is established through a dataset that was,4987.048828125,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000000,8710.04296875,calibration,qa_long_context,4335.292920470238
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,64,16,1.0,0.6666666666666666,0.7999999999999999,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,140,Former Premier League footballer Sam Sodje has appeared in court alongside three brothers accused of charity fraud.,EdinburghNLP/xsum,0.0,134.2766359448433,1167.6917746663094,15804.69934642315,134.09722968935966,1928.9583936333656,0.0,1167.9730750620365,0.08040666580200195,first_token,batch,4.359619140625,1167.9730750620365,medium,True,True," Four brothers, including a former England footballer, have denied fraud charges in connection",4365.4990234375,kivi_4bit_residual64,0.0,1.0,xsum_000000,8710.04296875,calibration,summary,134.2766359448433
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.42105263157894735,0.4736842105263158,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,83,Two teenagers have been charged in connection with an incident in west Belfast in which a car collided with two police vehicles.,EdinburghNLP/xsum,0.0,110.9747476875782,1143.1542038917542,15804.69934642315,110.8030453324318,1928.9583936333656,0.0,1143.4240229427814,0.07671862840652466,first_token,batch,3.51708984375,1143.4240229427814,short,True,True, Two teenagers have been charged in connection with a crash involving a stolen car which left,4332.224609375,kivi_4bit_residual64,0.0,1.0,xsum_000004,8710.04296875,calibration,summary,110.9747476875782
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,26880,64,16,1.0,0.6111111111111112,0.6111111111111112,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,995,Labour leadership hopefuls Liz Kendall and Yvette Cooper have said their supporters should back anyone other than Jeremy Corbyn in the contest.,EdinburghNLP/xsum,0.0,593.1368358433247,1601.6783267259598,15804.69934642315,592.9002314805984,1928.9583936333656,0.0,1601.958740502596,0.08922070264816284,first_token,batch,19.40380859375,1601.958740502596,long,True,True," Labour leadership contenders have urged supporters to vote tactically in the party's contest,",4865.25634765625,kivi_4bit_residual64,0.0,1.0,xsum_000009,8710.04296875,calibration,summary,593.1368358433247
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,48384,64,16,1.0,0.6,0.8,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,1742,"David Cameron is facing Labour calls to apologise for calling refugees at a camp in Calais ""a bunch of migrants"" at Prime Minister's Questions.",EdinburghNLP/xsum,0.0,938.8106465339661,1987.6440092921257,15804.69934642315,938.611913472414,1928.9583936333656,0.0,1987.9176430404186,0.08625537157058716,first_token,batch,31.775146484375,1987.9176430404186,xl,True,True, Prime Minister David Cameron has faced criticism over his description of migrants in Calais as,5301.68896484375,kivi_4bit_residual64,0.0,1.0,xsum_000071,8710.04296875,calibration,summary,938.8106465339661
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,35840,64,16,1.0,0.8461538461538461,0.8461538461538461,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1269,"extension of the NetVLAD, adds Ghost clusters along with the NetVLAD clusters",zai-org/LongBench,0.0,682.6868057250977,1740.5183985829353,15804.69934642315,682.497400790453,1928.9583936333656,0.0,1740.7862655818462,0.0843144953250885,first_token,batch,23.2216796875,1740.7862655818462,long,True,True, The GhostVLAD approach is a pooling strategy inspired by the work on face recognition,5025.46044921875,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000001,8710.04296875,calibration,qa_long_context,682.6868057250977
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,5376,64,16,1.0,0.6875,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,234,Middlesex batsman Adam Voges will be out until August after suffering a torn calf muscle in his right leg.,EdinburghNLP/xsum,0.0,161.30411624908447,1186.3188035786152,15804.69934642315,161.12983971834183,1928.9583936333656,0.0,1186.5750811994076,0.0807642936706543,first_token,batch,6.530029296875,1186.5750811994076,medium,True,True, Middlesex have ruled out Australian batsman Adam Voges for the rest of the,4420.57177734375,kivi_4bit_residual64,0.0,1.0,xsum_000001,8710.04296875,calibration,summary,161.30411624908447
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.5172413793103448,0.5862068965517241,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,75,A pedestrian has been struck by a taxi in Dundee after it mounted the pavement.,EdinburghNLP/xsum,0.0,107.93879628181458,1140.2566693723202,15804.69934642315,107.78377950191498,1928.9583936333656,0.0,1140.5267305672169,0.0730752944946289,first_token,batch,3.22998046875,1140.5267305672169,short,True,True, A 21-year-old man has been injured after being hit by a taxi,4327.5087890625,kivi_4bit_residual64,0.0,1.0,xsum_000005,8710.04296875,calibration,summary,107.93879628181458
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,17920,64,16,1.0,0.8461538461538461,0.8974358974358975,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,662,"Head teachers say they are axing GCSE and A-level subjects, increasing class sizes and cutting support services as they struggle with school funding.",EdinburghNLP/xsum,0.0,416.50940105319023,1453.2954134047031,15804.69934642315,416.33034124970436,1928.9583936333656,0.0,1453.593049198389,0.08295848965644836,first_token,batch,13.468505859375,1453.593049198389,long,True,True," School leaders are warning that cuts to their budgets are leading to a ""bare bones",4670.59619140625,kivi_4bit_residual64,0.0,1.0,xsum_000010,8710.04296875,calibration,summary,416.50940105319023
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,50176,64,16,1.0,0.5999999999999999,0.6666666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,1822,Liverpool and Manchester United played out a goalless and uneventful stalemate on a disappointing night at Anfield.,EdinburghNLP/xsum,0.0,1045.9694229066372,2068.635266274214,15804.69934642315,1045.7443855702877,1928.9583936333656,0.0,2068.963423371315,0.10677054524421692,first_token,batch,33.443115234375,2068.963423371315,xl,True,True, Liverpool were held to a 0-0 draw by Manchester United at Anfield,5348.5146484375,kivi_4bit_residual64,0.0,1.0,xsum_000087,8710.04296875,calibration,summary,1045.9694229066372
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,30464,64,16,1.0,0.7419354838709677,0.7419354838709677,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1135,"the attention model, MDREA, also outperforms the best existing research results (WAP 0.690 to 0.688)",zai-org/LongBench,0.0,4299.099124968052,5361.899629235268,16042.794547975063,4298.653829842806,2063.8945922255516,0.0,5362.475469708443,0.2201460301876068,first_token,batch,22.02197265625,5362.475469708443,long,True,True, The document states that the proposed model outperforms previous state-of-the-art methods,4947.12109375,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000002,8713.50390625,calibration,qa_long_context,4299.099124968052
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,8960,64,16,1.0,0.21212121212121227,0.2727272727272728,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,332,The Duchess of Cambridge will feature on the cover of British Vogue to mark the magazine's centenary.,EdinburghNLP/xsum,0.0,207.815732806921,1279.7427289187908,16042.794547975063,207.6108753681183,2063.8945922255516,0.0,1280.054461210966,0.08773058652877808,first_token,batch,7.640869140625,1280.054461210966,medium,True,True, The Duchess of Cambridge is to feature on the cover of British Vogue's 1,4477.70068359375,kivi_4bit_residual64,0.0,1.0,xsum_000002,8713.50390625,calibration,summary,207.815732806921
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,unquantized_short_request,32,0,False,0,0,0,64,16,1.0,0.7209302325581395,0.7674418604651163,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,44,"As the UK considers greater devolution in the aftermath of Scotland's independence referendum, should a troubled Northern Ireland Assembly push for more powers over its own affairs?",EdinburghNLP/xsum,0.0,77.99631357192993,845.990177243948,16042.794547975063,77.80446112155914,2063.8945922255516,0.0,846.2764099240303,0.08429959416389465,first_token,batch,3.2265625,846.2764099240303,short,True,True, The BBC's Chris Buckler reports on the latest developments in the case of a,4309.455078125,kivi_4bit_residual64,0.0,1.0,xsum_000011,8713.50390625,calibration,summary,77.99631357192993
