adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_worker_mode,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,2688,32,16,1.0,0.5789473684210527,0.6842105263157895,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,84,"A community worker has said scrambler motorcycles are a problem in west Belfast, as a woman remains in a critical condition after a collision.",EdinburghNLP/xsum,0.3474615514278412,4920.862052589655,16551.472831517458,2034.2051275074482,0.0,4921.41929641366,0.2020038664340973,batch,4921.41929641366,short,True,True," Police are investigating after a scrambler motorcycle crashed into a lake in west Belfast,",4332.79345703125,kivi_4bit_residual32,0.0,1.0,xsum_000157,8747.32421875,eval,summary,4921.41929641366
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,32,16,1.0,0.9393939393939394,0.9393939393939394,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,582,A crowdfunded handset designed to help people disconnect from their smartphones is due to ship at the end of November after a series of setbacks.,EdinburghNLP/xsum,0.32480061054229736,1420.3877076506615,16551.472831517458,2034.2051275074482,0.0,1420.8024181425571,0.08319318294525146,batch,1420.8024181425571,long,True,True," A US company that raised $415,000 (Â£",4624.1591796875,kivi_4bit_residual32,0.044657097288676284,0.9553429027113237,xsum_000153,8747.32421875,eval,summary,1420.8024181425571
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,32,16,1.0,0.5757575757575757,0.5757575757575757,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,138,A care worker at an NHS psychiatric unit has been charged with raping a young female patient.,EdinburghNLP/xsum,0.22339075803756714,1143.1056186556816,16551.472831517458,2034.2051275074482,0.0,1143.4106342494488,0.0762157142162323,batch,1143.4106342494488,medium,True,True, A nurse has been charged with attempted murder after a patient allegedly tried to stab him,4364.302734375,kivi_4bit_residual32,0.0,1.0,xsum_000154,8747.32421875,eval,summary,1143.4106342494488
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34944,32,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1241,"linear SVM, bidirectional Long Short-Term-Memory (BiLSTM), Convolutional Neural Network (CNN)",zai-org/LongBench,0.4284307360649109,1830.2955515682697,16551.472831517458,2034.2051275074482,0.0,1830.814938992262,0.08451193571090698,batch,1830.814938992262,long,True,True, The paper does not specify the models used in the experiment. It only describes the,5009.103515625,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000102,8747.32421875,eval,qa_long_context,1830.814938992262
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,2688,32,16,1.0,0.6923076923076923,0.7692307692307692,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,81,London Irish have parted company with assistant coach Richard Whiffin following Premiership relegation.,EdinburghNLP/xsum,0.2072639763355255,1134.7106471657753,16551.472831517458,2034.2051275074482,0.0,1135.003387928009,0.0798255205154419,batch,1135.003387928009,short,True,True, Former England international Matt Whiffin has left London Irish after 13 years with,4331.029296875,kivi_4bit_residual32,0.0,1.0,xsum_000167,8747.32421875,eval,summary,1135.003387928009
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,12544,32,16,1.0,0.641025641025641,0.6923076923076923,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,456,A nine-year-old boy with muscular dystrophy has met with First Minister Nicola Sturgeon after he wrote to her campaigning for a new treatment.,EdinburghNLP/xsum,0.28524547815322876,1318.9325854182243,16551.472831517458,2034.2051275074482,0.0,1319.3018548190594,0.07811188697814941,batch,1319.3018548190594,long,True,True, The mother of a 14-year-old boy with a rare genetic disorder has,4550.13720703125,kivi_4bit_residual32,0.0,1.0,xsum_000158,8747.32421875,eval,summary,1319.3018548190594
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,11648,32,16,1.0,0.5294117647058824,0.5882352941176471,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,427,Nigel Farage missed an appearance on BBC Question Time after getting caught in a traffic jam on the A1.,EdinburghNLP/xsum,0.29634684324264526,1299.9682649970055,16551.472831517458,2034.2051275074482,0.0,1300.3677539527416,0.09718164801597595,batch,1300.3677539527416,medium,True,True, UKIP leader Nigel Farage has missed a live TV debate after getting stuck in traffic,4533.20166015625,kivi_4bit_residual32,0.0,1.0,xsum_000155,8747.32421875,eval,summary,1300.3677539527416
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34048,32,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1207,No,zai-org/LongBench,0.4547610878944397,1791.614320129156,16551.472831517458,2034.2051275074482,0.0,1792.157832533121,0.0826418399810791,batch,1792.157832533121,long,True,True, The provided context does not explicitly mention whether the answered questions measure for the usefulness of,4989.10009765625,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000103,8747.32421875,eval,qa_long_context,1792.157832533121
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,2688,32,16,1.0,0.6111111111111112,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,85,A 15-year-old boy has been charged with attempted murder after two pupils were stabbed at a school in Dulwich.,EdinburghNLP/xsum,0.20835921168327332,1147.4840678274632,16551.472831517458,2034.2051275074482,0.0,1147.7775387465954,0.07964670658111572,batch,1147.7775387465954,short,True,True," Two teenagers have been stabbed at a school in south London, one of them seriously",4334.0771484375,kivi_4bit_residual32,0.009523809523809601,0.9904761904761904,xsum_000174,8747.32421875,eval,summary,1147.7775387465954
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,18816,32,16,1.0,0.7142857142857143,0.8285714285714285,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,671,Campaigners to leave the European Union have been badgering the government about the reliability of the official immigration statistics.,EdinburghNLP/xsum,0.2986006438732147,1450.5166374146938,16551.472831517458,2034.2051275074482,0.0,1450.901798903942,0.08111074566841125,batch,1450.901798903942,long,True,True, Nigel Farage thinks the official figures for EU migration to the UK are wrong because the,4675.89111328125,kivi_4bit_residual32,0.0,1.0,xsum_000160,8747.32421875,eval,summary,1450.901798903942
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,12544,32,16,1.0,0.5625,0.625,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,443,Oscar winner Nicole Kidman says she still acts like she's 21 when it comes to acting roles.,EdinburghNLP/xsum,0.3970824182033539,5185.906756669283,16154.76706251502,1977.263305336237,0.0,5186.53953447938,0.22760406136512756,batch,5186.53953447938,medium,True,True, Nicole Kidman says she is still trying to act as if she is 2,4542.62646484375,kivi_4bit_residual32,0.0,1.0,xsum_000156,8708.25390625,eval,summary,5186.53953447938
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34944,32,16,1.0,0.4117647058823529,0.4117647058823529,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1236,Pretrained word embeddings  were not used,zai-org/LongBench,0.45167282223701477,1801.2989535927773,16154.76706251502,1977.263305336237,0.0,1801.8471337854862,0.08978322148323059,batch,1801.8471337854862,long,True,True," The following pretrained word embeddings were used:

1. **200-dimensional Glo",5006.03564453125,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000104,8708.25390625,eval,qa_long_context,1801.8471337854862
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,896,32,16,1.0,0.8620689655172414,0.8620689655172414,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,39,"The BBC has extensive live athletics coverage across TV, desktop, mobile, tablet and app.",EdinburghNLP/xsum,0.22254139184951782,1145.9742598235607,16154.76706251502,1977.263305336237,0.0,1146.2857872247696,0.08302181959152222,batch,1146.2857872247696,short,True,True," This page provides the most recent match schedules, but be aware that the fixtures and",4306.43310546875,kivi_4bit_residual32,0.0,1.0,xsum_000194,8708.25390625,eval,summary,1146.2857872247696
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,19712,32,16,1.0,0.631578947368421,0.631578947368421,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,715,One of the most moderate teaching unions has voted for industrial action over government plans to force all schools in England to become academies.,EdinburghNLP/xsum,0.3392361104488373,1483.2807965576649,16154.76706251502,1977.263305336237,0.0,1483.708307147026,0.08223950862884521,batch,1483.708307147026,long,True,True, Teachers' leaders have condemned the government's plans to turn all schools into academies,4701.51416015625,kivi_4bit_residual32,0.0,1.0,xsum_000164,8708.25390625,eval,summary,1483.708307147026
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,9856,32,16,1.0,0.8888888888888888,0.9444444444444444,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,366,Pace bowler Kyle Jarvis claimed 5-69 for Lancashire as they earned a sizeable first-innings lead on a rain-shortened day against Leicestershire.,EdinburghNLP/xsum,0.3086067736148834,1282.466396689415,16154.76706251502,1977.263305336237,0.0,1282.8619293868542,0.08092820644378662,batch,1282.8619293868542,medium,True,True, Leicestershire's James Anderson has taken the first wicket of the match,4497.5634765625,kivi_4bit_residual32,0.06565656565656564,0.9343434343434344,xsum_000159,8708.25390625,eval,summary,1282.8619293868542
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,35840,32,16,1.0,0.8421052631578947,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1280,"average recipe-level coherence scores of 1.78-1.82, human evaluators preferred personalized model outputs to baseline 63% of the time",zai-org/LongBench,0.41600316762924194,1822.9842819273472,16154.76706251502,1977.263305336237,0.0,1823.496576398611,0.08960440754890442,batch,1823.496576398611,long,True,True, The results on the new dataset showed that the personalized model generated high-quality and specific,5031.64892578125,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000105,8708.25390625,eval,qa_long_context,1823.496576398611
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,1792,32,16,1.0,0.8823529411764706,0.8823529411764706,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,63,"A man has appeared in court after cannabis with an estimated street value of £90,000 was seized in Aberdeen.",EdinburghNLP/xsum,0.27601420879364014,1166.0790331661701,16154.76706251502,1977.263305336237,0.0,1166.4399281144142,0.07887929677963257,batch,1166.4399281144142,short,True,True, Police have recovered a quantity of suspected heroin worth up to Â£1m following,4320.56689453125,kivi_4bit_residual32,0.0,1.0,xsum_000207,8708.25390625,eval,summary,1166.4399281144142
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,18816,32,16,1.0,0.85,0.9,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,666,"The UK should show that it ""embraces"" the Muslim and Hindu faiths by making Eid and Diwali public holidays, Conservative MP Bob Blackman has said.",EdinburghNLP/xsum,0.5000755190849304,1505.3109861910343,16154.76706251502,1977.263305336237,0.0,1505.9045515954494,0.08613616228103638,batch,1505.9045515954494,long,True,True, Labour MP David Lammy has called for a debate in Parliament over whether Muslims and,4672.9462890625,kivi_4bit_residual32,0.0,1.0,xsum_000172,8708.25390625,eval,summary,1505.9045515954494
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,32,16,1.0,0.75,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,132,Wasps winger Frank Halai will join French Top 14 side Pau at the end of the Premiership season.,EdinburghNLP/xsum,0.28725340962409973,1190.2857050299644,16154.76706251502,1977.263305336237,0.0,1190.6792484223843,0.0977739691734314,batch,1190.6792484223843,medium,True,True, Wasps centre Frank Halai has signed a new two-year contract with the club,4360.77099609375,kivi_4bit_residual32,0.0,1.0,xsum_000161,8708.25390625,eval,summary,1190.6792484223843
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,33152,32,16,1.0,0.8947368421052632,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1181,"irony accuracy, sentiment preservation",zai-org/LongBench,0.5010627210140228,1826.1628597974777,16154.76706251502,1977.263305336237,0.0,1826.7606385052204,0.08954480290412903,batch,1826.7606385052204,long,True,True," The combination of rewards for reinforcement learning in the model includes an irony reward, a",4973.9326171875,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000106,8708.25390625,eval,qa_long_context,1826.7606385052204
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34048,64,16,1.0,0.5,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1203,Ground truth is not established in the paper,zai-org/LongBench,0.5623400211334229,5646.761886775494,16266.945865005255,2393.0172733962536,0.0,5647.536419332027,0.2040378749370575,batch,5647.536419332027,long,True,True, The ground truth for fake news in the study is established through a dataset that was,4987.21240234375,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000000,8678.30859375,calibration,qa_long_context,5647.536419332027
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,64,16,1.0,0.7931034482758621,0.7931034482758621,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,140,Former Premier League footballer Sam Sodje has appeared in court alongside three brothers accused of charity fraud.,EdinburghNLP/xsum,0.2992600202560425,1213.5402336716652,16266.945865005255,2393.0172733962536,0.0,1213.9404602348804,0.09392574429512024,batch,1213.9404602348804,medium,True,True, Four brothers accused of fraudulently trading to the value of Â£1.,4365.63037109375,kivi_4bit_residual64,0.0,1.0,xsum_000000,8678.30859375,calibration,summary,1213.9404602348804
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.4736842105263158,0.5789473684210527,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,83,Two teenagers have been charged in connection with an incident in west Belfast in which a car collided with two police vehicles.,EdinburghNLP/xsum,0.32416731119155884,1187.3008869588375,16266.945865005255,2393.0172733962536,0.0,1187.7164207398891,0.08444488048553467,batch,1187.7164207398891,short,True,True, Two teenagers have been charged over an attack on police during a car theft in east,4332.35693359375,kivi_4bit_residual64,0.05263157894736836,0.9473684210526316,xsum_000004,8678.30859375,calibration,summary,1187.7164207398891
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,26880,64,16,1.0,0.6571428571428573,0.6571428571428573,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,995,Labour leadership hopefuls Liz Kendall and Yvette Cooper have said their supporters should back anyone other than Jeremy Corbyn in the contest.,EdinburghNLP/xsum,0.3970637917518616,1670.0319536030293,16266.945865005255,2393.0172733962536,0.0,1670.519519597292,0.08407607674598694,batch,1670.519519597292,long,True,True, Labour leadership contenders Harriet Harman and Andy Burnham have urged supporters of Jeremy,4865.41455078125,kivi_4bit_residual64,0.0,1.0,xsum_000009,8678.30859375,calibration,summary,1670.519519597292
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,48384,64,16,1.0,0.6,0.8,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1742,"David Cameron is facing Labour calls to apologise for calling refugees at a camp in Calais ""a bunch of migrants"" at Prime Minister's Questions.",EdinburghNLP/xsum,0.529848039150238,2018.1822031736374,16266.945865005255,2393.0172733962536,0.0,2018.8113041222095,0.09233132004737854,batch,2018.8113041222095,xl,True,True, Prime Minister David Cameron has faced criticism over his description of migrants in Calais as,5301.8662109375,kivi_4bit_residual64,0.00512820512820511,0.9948717948717949,xsum_000071,8678.30859375,calibration,summary,2018.8113041222095
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,35840,64,16,1.0,0.8461538461538461,0.8461538461538461,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1269,"extension of the NetVLAD, adds Ghost clusters along with the NetVLAD clusters",zai-org/LongBench,0.45898929238319397,1787.7124436199665,16266.945865005255,2393.0172733962536,0.0,1788.2687263190746,0.09076297283172607,batch,1788.2687263190746,long,True,True, The GhostVLAD approach is a pooling strategy inspired by the work on face recognition,5025.6259765625,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000001,8678.30859375,calibration,qa_long_context,1788.2687263190746
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,5376,64,16,1.0,0.6875,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,234,Middlesex batsman Adam Voges will be out until August after suffering a torn calf muscle in his right leg.,EdinburghNLP/xsum,0.2934485673904419,1234.8039858043194,16266.945865005255,2393.0172733962536,0.0,1235.186044126749,0.08235499262809753,batch,1235.186044126749,medium,True,True, Middlesex have ruled out Australia batsman Adam Voges returning before the end of,4420.705078125,kivi_4bit_residual64,0.0,1.0,xsum_000001,8678.30859375,calibration,summary,1235.186044126749
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.5862068965517241,0.6551724137931034,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,75,A pedestrian has been struck by a taxi in Dundee after it mounted the pavement.,EdinburghNLP/xsum,0.2242550253868103,1184.2739768326283,16266.945865005255,2393.0172733962536,0.0,1184.5860294997692,0.0822022557258606,batch,1184.5860294997692,short,True,True, A 21-year-old man has been seriously injured after being hit by a,4327.64111328125,kivi_4bit_residual64,0.0,1.0,xsum_000005,8678.30859375,calibration,summary,1184.5860294997692
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,17920,64,16,1.0,0.8461538461538461,0.8974358974358975,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,662,"Head teachers say they are axing GCSE and A-level subjects, increasing class sizes and cutting support services as they struggle with school funding.",EdinburghNLP/xsum,0.36186352372169495,1502.2826045751572,16266.945865005255,2393.0172733962536,0.0,1502.7350932359695,0.08476898074150085,batch,1502.7350932359695,long,True,True," School leaders are warning that cuts to their budgets are leading to a ""bare bones",4670.7421875,kivi_4bit_residual64,0.0,1.0,xsum_000010,8678.30859375,calibration,summary,1502.7350932359695
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,50176,64,16,1.0,0.5999999999999999,0.6666666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1822,Liverpool and Manchester United played out a goalless and uneventful stalemate on a disappointing night at Anfield.,EdinburghNLP/xsum,0.45967474579811096,2185.316100716591,16266.945865005255,2393.0172733962536,0.0,2185.8724243938923,0.09054318070411682,batch,2185.8724243938923,xl,True,True, Liverpool drew 0-0 with Manchester United at Anfield in a tightly contested,5348.693359375,kivi_4bit_residual64,0.0,1.0,xsum_000087,8678.30859375,calibration,summary,2185.8724243938923
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,30464,64,16,1.0,0.7857142857142857,0.7857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1135,"the attention model, MDREA, also outperforms the best existing research results (WAP 0.690 to 0.688)",zai-org/LongBench,0.4329495131969452,5254.446521401405,19147.88069203496,2019.0418399870396,0.0,5255.016822367907,0.1303069293498993,batch,5255.016822367907,long,True,True, Their model outperforms previous state-of-the-art methods by 68.,4947.28271484375,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000002,8727.6484375,calibration,qa_long_context,5255.016822367907
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,8960,64,16,1.0,0.21212121212121227,0.2727272727272728,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,332,The Duchess of Cambridge will feature on the cover of British Vogue to mark the magazine's centenary.,EdinburghNLP/xsum,0.29591843485832214,1255.981955677271,19147.88069203496,2019.0418399870396,0.0,1256.3639543950558,0.07982179522514343,batch,1256.3639543950558,medium,True,True, The Duchess of Cambridge is to feature on the cover of British Vogue's 1,4477.83740234375,kivi_4bit_residual64,0.06060606060606055,0.9393939393939394,xsum_000002,8727.6484375,calibration,summary,1256.3639543950558
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,unquantized_short_request,32,0,False,0,0,0,64,16,1.0,0.7209302325581395,0.7674418604651163,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,44,"As the UK considers greater devolution in the aftermath of Scotland's independence referendum, should a troubled Northern Ireland Assembly push for more powers over its own affairs?",EdinburghNLP/xsum,0.23089349269866943,845.2162817120552,19147.88069203496,2019.0418399870396,0.0,845.5323092639446,0.07883086800575256,batch,845.5323092639446,short,True,True, The BBC's Chris Buckler reports on the latest developments in the case of a,4309.57958984375,kivi_4bit_residual64,0.0,1.0,xsum_000011,8727.6484375,calibration,summary,845.5323092639446
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,64,16,1.0,0.7777777777777778,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,581,A vegan cafe in Tbilisi has appealed for public solidarity after being invaded by ultra-nationalists wielding grilled meat and sausages.,EdinburghNLP/xsum,0.31313300132751465,1417.7504815161228,19147.88069203496,2019.0418399870396,0.0,1418.1567691266537,0.08722767233848572,batch,1418.1567691266537,long,True,True, A cafe in Georgia which supports gay rights says it was attacked by neo-Naz,4623.328125,kivi_4bit_residual64,0.06349206349206349,0.9365079365079365,xsum_000017,8727.6484375,calibration,summary,1418.1567691266537
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,55552,64,16,1.0,0.9354838709677419,0.9354838709677419,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1987,"Will a £300,000-a-week salary change a hot prospect's attitude to the game?",EdinburghNLP/xsum,0.5136877298355103,2309.667833149433,19147.88069203496,2019.0418399870396,0.0,2310.2834671735764,0.09547173976898193,batch,2310.2834671735764,xl,True,True," As clubs spend record sums on players, they are increasingly turning to experts to help",5445.00244140625,kivi_4bit_residual64,0.0,1.0,xsum_000107,8727.6484375,calibration,summary,2310.2834671735764
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1229,using tweets that one has replied or quoted to as contextual information,zai-org/LongBench,0.4116259515285492,1775.2598524093628,19147.88069203496,2019.0418399870396,0.0,1775.7642343640327,0.0865645706653595,batch,1775.7642343640327,long,True,True, The paper explores the impact of various features and context on the performance of different models,5002.060546875,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000003,8727.6484375,calibration,qa_long_context,1775.7642343640327
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,10752,64,16,1.0,0.7037037037037037,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,379,Google has hired the creator of one of the web's most notorious forums - 4chan.,EdinburghNLP/xsum,0.2867467701435089,1275.2081267535686,19147.88069203496,2019.0418399870396,0.0,1275.5819112062454,0.080890953540802,batch,1275.5819112062454,medium,True,True," The man who created 4chan, the notorious internet forum, is to join",4505.52490234375,kivi_4bit_residual64,0.05363984674329492,0.9463601532567051,xsum_000003,8727.6484375,calibration,summary,1275.5819112062454
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,3584,64,16,1.0,0.7333333333333334,0.7999999999999999,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,118,"A man tried to abduct a boy outside a primary school in Milton Keynes, the school said.",EdinburghNLP/xsum,0.2246275544166565,1179.3006993830204,19147.88069203496,2019.0418399870396,0.0,1179.6112023293972,0.07996335625648499,batch,1179.6112023293972,short,True,True, A man in his 30s with blonde hair and a scratch on his,4352.970703125,kivi_4bit_residual64,0.0,1.0,xsum_000013,8727.6484375,calibration,summary,1179.6112023293972
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,12544,64,16,1.0,0.7058823529411765,0.7058823529411765,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,487,Barnsley striker Tom Bradshaw says every footballer can learn from the examples set by Wales stars Gareth Bale and Aaron Ramsey.,EdinburghNLP/xsum,0.3698766231536865,1377.077128738165,19147.88069203496,2019.0418399870396,0.0,1377.5374218821526,0.0829547643661499,batch,1377.5374218821526,long,True,True, Barnsley striker Sam Bradshaw says he has learned a lot from watching comp,4568.55029296875,kivi_4bit_residual64,0.0,1.0,xsum_000019,8727.6484375,calibration,summary,1377.5374218821526
kivi,,qwen2_kivi,4,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,55552,64,16,1.0,0.6744186046511629,0.7674418604651163,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,2029,Football's crisis-hit world governing body Fifa will meet in Zurich on Friday and elect a new leader to try to take the damaged organisation forward into a new era.,EdinburghNLP/xsum,0.5529560148715973,2366.1336451768875,19147.88069203496,2019.0418399870396,0.0,2366.7817525565624,0.08895620703697205,batch,2366.7817525565624,xl,True,True, The 209 member nations of world football's governing body Fifa are,5469.73828125,kivi_4bit_residual64,0.0,1.0,xsum_000110,8727.6484375,calibration,summary,2366.7817525565624
