adapter,error,latency_ms,measured,ok,output_text,peak_memory_mib,kv_cache_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,ttft_ms,length_bucket,split,task,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_error_type,extra_failure_stage,extra_family,extra_h2o_recent_size,extra_h2o_selected_size,extra_h2o_kept_tokens,extra_h2o_cache_budget,extra_h2o_prompt_tokens,extra_kivi_bits,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_quantization_triggered,extra_kivi_residual_length,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_stage_startup_ms,extra_stage_model_load_ms,extra_stage_tokenize_ms,extra_stage_transfer_ms,extra_stage_generate_ms,extra_stage_decode_ms,extra_stage_prefill_ms,extra_stage_first_token_ms,extra_stage_total_ms,extra_original_request_id,extra_profile_note,extra_reference,extra_repeat_index,extra_request_source,extra_returncode,extra_note,extra_strategy,extra_ttft_semantics,extra_unsupported,extra_worker_mode,extra_vllm_cache_hits,extra_vllm_cache_misses,extra_vllm_cached_blocks,extra_vllm_evictions,extra_vllm_policy_time_ms,extra_vllm_eviction_decision_time_ms
full,,795.2875830233097,True,True, The chief constable of Avon and Somerset Police has been allowed to return to,4548.81787109375,24.28125,full_gpu,0.0,1.0,xsum_000043,8690.61328125,234.40096527338028,long,calibration,summary,transformers,,false,,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,44.903308153152466,17182.580705732107,2.2360049188137054,0.11789798736572266,792.3459522426128,0.0,231.94093629717827,234.40096527338028,795.2875830233097,,full/exact transformers smoke,The Police Federation has expressed a lack of confidence in Avon and Somerset Chief Constable Nick Gargan.,,EdinburghNLP/xsum,,,,first_token,,batch,,,,,,
full,,3440.3728395700455,True,True," The document does not provide specific details on how their ensemble method works. However,",5053.22607421875,68.1953125,full_gpu,0.0,1.0,longbench_qasper_000009,8626.95703125,2886.644132435322,long,calibration,qa_long_context,transformers,,false,,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,45.181285589933395,16281.647350639105,16.806062310934067,0.258520245552063,3422.731537371874,0.0,2869.291551411152,2886.644132435322,3440.3728395700455,,full/exact transformers smoke,simply averaging the predictions from the constituent single models,,zai-org/LongBench,,,,first_token,,batch,,,,,,
full,,724.1238467395306,True,True," New Mills FC, a team in the eighth-tier Northern Premier League Division One North",4502.98779296875,20.234375,full_gpu,0.0,1.0,xsum_000015,8626.95703125,172.7934442460537,medium,calibration,summary,transformers,,false,,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,45.181285589933395,16281.647350639105,2.245035022497177,0.1128949224948883,721.2222032248974,0.0,170.3091263771057,172.7934442460537,724.1238467395306,,full/exact transformers smoke,"If Chelsea boss Jose Mourinho thought he was having a bad time, he should spare a thought for New Mills.",,EdinburghNLP/xsum,,,,first_token,,batch,,,,,,
full,,589.1701281070709,True,True," Despite progress in tackling HIV-Aids, the disease continues to spread in parts of",4343.84716796875,6.234375,full_gpu,0.0,1.0,xsum_000061,8626.95703125,68.46541538834572,short,calibration,summary,transformers,,false,,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,45.181285589933395,16281.647350639105,0.9330660104751587,0.09487196803092957,587.675254791975,0.0,67.32942536473274,68.46541538834572,589.1701281070709,,full/exact transformers smoke,Remarkable progress has been made in reducing the rate of growth in new HIV infections - the virus that causes Aids.,,EdinburghNLP/xsum,,,,first_token,,batch,,,,,,
full,,908.5635766386986,True,True," Scientists have discovered a ""jet stream"" of liquid iron deep in the Earth's",4782.85107421875,44.84375,full_gpu,0.0,1.0,xsum_000052,8626.95703125,388.69107887148857,long,calibration,summary,transformers,,false,,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,45.181285589933395,16281.647350639105,4.509966820478439,0.11724606156349182,903.4925140440464,0.0,383.93475860357285,388.69107887148857,908.5635766386986,,full/exact transformers smoke,Scientists say they have identified a remarkable new feature in Earth’s molten outer core.,,EdinburghNLP/xsum,,,,first_token,,batch,,,,,,
full,,1088.9151580631733,True,True," The EmotionLines dataset, which is used in the challenge, is composed of",5065.59033203125,69.1796875,full_gpu,0.0,1.0,longbench_qasper_000010,8626.95703125,555.8424480259418,long,calibration,qa_long_context,transformers,,false,,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,45.181285589933395,16281.647350639105,5.169767886400223,0.13548508286476135,1083.1123478710651,0.0,550.4161342978477,555.8424480259418,1088.9151580631733,,full/exact transformers smoke,"Friends TV sitcom, Facebook messenger chats",,zai-org/LongBench,,,,first_token,,batch,,,,,,
full,,676.9443079829216,True,True, A Bath and North East Somerset councillor has said he is concerned about the level of,4462.28857421875,16.5703125,full_gpu,0.0,1.0,xsum_000016,8626.95703125,153.70279178023338,medium,calibration,summary,transformers,,false,,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,45.181285589933395,16281.647350639105,1.3574585318565369,0.09038671851158142,675.0611402094364,0.0,152.159933000803,153.70279178023338,676.9443079829216,,full/exact transformers smoke,"An MP has criticised ""the level of misinformation"" about a referendum on an elected mayor for Bath and North East Somerset.",,EdinburghNLP/xsum,,,,first_token,,batch,,,,,,
full,,601.7126254737377,True,True, Hibernian have signed Championship side Reading's Danish defender Martin Skrtel on,4331.55810546875,5.0859375,full_gpu,0.0,1.0,xsum_000092,8626.95703125,62.60911375284195,short,calibration,summary,transformers,,false,,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,45.181285589933395,16281.647350639105,0.6353259086608887,0.08724257349967957,600.5032807588577,0.0,61.791568994522095,62.60911375284195,601.7126254737377,,full/exact transformers smoke,Huddersfield Town midfielder Philip Billing has signed a contract extension until the end of the 2019-20 season.,,EdinburghNLP/xsum,,,,first_token,,batch,,,,,,
full,,760.490607470274,True,True," Scotland has launched its first National Action Plan for Human Rights, which aims to improve",4528.44677734375,22.421875,full_gpu,0.0,1.0,xsum_000055,8626.95703125,216.75020083785057,long,calibration,summary,transformers,,false,,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,45.181285589933395,16281.647350639105,2.2713467478752136,0.11040642857551575,757.6584294438362,0.0,214.2603062093258,216.75020083785057,760.490607470274,,full/exact transformers smoke,"A human rights action plan has been launched in Scotland, in a move described as a ""UK first"".",,EdinburghNLP/xsum,,,,first_token,,batch,,,,,,
full,,1108.8043451309204,True,True, The paper focuses on English. This can be inferred from several references to English Wikipedia,5043.23583984375,67.3203125,full_gpu,0.0,1.0,longbench_qasper_000011,8626.95703125,575.905978679657,long,calibration,qa_long_context,transformers,,false,,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,45.181285589933395,16281.647350639105,4.718851298093796,0.14054030179977417,1103.5415977239609,0.0,570.9410533308983,575.905978679657,1108.8043451309204,,full/exact transformers smoke,English,,zai-org/LongBench,,,,first_token,,batch,,,,,,
full,,728.8747169077396,True,True, Wales head coach Warren Gatland has made seven changes to the team for Saturday's,4535.81787109375,23.078125,full_gpu,0.0,1.0,xsum_000018,8626.95703125,201.27296075224876,medium,calibration,summary,transformers,,false,,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,45.181285589933395,16281.647350639105,1.7746426165103912,0.0994466245174408,726.5313193202019,0.0,199.26466792821884,201.27296075224876,728.8747169077396,,full/exact transformers smoke,Wales coach Warren Gatland resisted making more changes to his team against Italy to give his men a chance to make up for their poor start at Twickenham.,,EdinburghNLP/xsum,,,,first_token,,batch,,,,,,
